timestamp,elapsed_s,node,cpu_usage,cpu_cores,memory_usage,memory_bytes
1788891816.3176146,0.002780914306640625,node-0,701623216n,0.701623216,6798780Ki,6961950720.0
1788891816.3176146,0.002780914306640625,node-1,579339089n,0.5793390890000001,4484052Ki,4591669248.0
1788891816.3176146,0.002780914306640625,node-2,410063391n,0.410063391,4085296Ki,4183343104.0
1788891817.3239434,1.0091097354888916,node-0,701623216n,0.701623216,6798780Ki,6961950720.0
1788891817.3239434,1.0091097354888916,node-1,579339089n,0.5793390890000001,4484052Ki,4591669248.0
1788891817.3239434,1.0091097354888916,node-2,410063391n,0.410063391,4085296Ki,4183343104.0
1788891818.327932,2.0130982398986816,node-0,701623216n,0.701623216,6798780Ki,6961950720.0
1788891818.327932,2.0130982398986816,node-1,579339089n,0.5793390890000001,4484052Ki,4591669248.0
1788891818.327932,2.0130982398986816,node-2,410063391n,0.410063391,4085296Ki,4183343104.0
1788891819.3298552,3.015021562576294,node-0,701623216n,0.701623216,6798780Ki,6961950720.0
1788891819.3298552,3.015021562576294,node-1,579339089n,0.5793390890000001,4484052Ki,4591669248.0
1788891819.3298552,3.015021562576294,node-2,410063391n,0.410063391,4085296Ki,4183343104.0
1788891820.3319023,4.01706862449646,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891820.3319023,4.01706862449646,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891820.3319023,4.01706862449646,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891821.3359263,5.021092653274536,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891821.3359263,5.021092653274536,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891821.3359263,5.021092653274536,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891822.3396702,6.024836540222168,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891822.3396702,6.024836540222168,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891822.3396702,6.024836540222168,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891823.3439803,7.029146671295166,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891823.3439803,7.029146671295166,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891823.3439803,7.029146671295166,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891824.3479698,8.033136129379272,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891824.3479698,8.033136129379272,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891824.3479698,8.033136129379272,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891825.3495803,9.034746646881104,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891825.3495803,9.034746646881104,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891825.3495803,9.034746646881104,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891826.349976,10.035142421722412,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891826.349976,10.035142421722412,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891826.349976,10.035142421722412,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891827.3502479,11.035414218902588,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891827.3502479,11.035414218902588,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891827.3502479,11.035414218902588,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891828.3505762,12.03574252128601,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891828.3505762,12.03574252128601,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891828.3505762,12.03574252128601,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891829.3514273,13.036593675613403,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891829.3514273,13.036593675613403,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891829.3514273,13.036593675613403,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891830.3640373,14.049203634262085,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891830.3640373,14.049203634262085,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891830.3640373,14.049203634262085,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891831.3799517,15.065118074417114,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891831.3799517,15.065118074417114,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891831.3799517,15.065118074417114,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891832.384033,16.069199323654175,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891832.384033,16.069199323654175,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891832.384033,16.069199323654175,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891833.3879654,17.073131799697876,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891833.3879654,17.073131799697876,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891833.3879654,17.073131799697876,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891834.3922014,18.077367782592773,node-0,641424075n,0.6414240750000001,6784588Ki,6947418112.0
1788891834.3922014,18.077367782592773,node-1,445505171n,0.44550517100000003,4484988Ki,4592627712.0
1788891834.3922014,18.077367782592773,node-2,358146901n,0.358146901,4082200Ki,4180172800.0
1788891835.3959975,19.08116388320923,node-0,14198095612n,14.198095612000001,7115740Ki,7286517760.0
1788891835.3959975,19.08116388320923,node-1,573300898n,0.5733008980000001,4492952Ki,4600782848.0
1788891835.3959975,19.08116388320923,node-2,373180152n,0.37318015200000004,4087564Ki,4185665536.0
1788891836.3999805,20.0851469039917,node-0,14198095612n,14.198095612000001,7115740Ki,7286517760.0
1788891836.3999805,20.0851469039917,node-1,573300898n,0.5733008980000001,4492952Ki,4600782848.0
1788891836.3999805,20.0851469039917,node-2,373180152n,0.37318015200000004,4087564Ki,4185665536.0
1788891837.4039738,21.08914017677307,node-0,14198095612n,14.198095612000001,7115740Ki,7286517760.0
1788891837.4039738,21.08914017677307,node-1,573300898n,0.5733008980000001,4492952Ki,4600782848.0
1788891837.4039738,21.08914017677307,node-2,373180152n,0.37318015200000004,4087564Ki,4185665536.0
1788891838.4079463,22.09311270713806,node-0,14198095612n,14.198095612000001,7115740Ki,7286517760.0
