timestamp,elapsed_s,interval_s,dispatched_rps,completed_rps,failed_rps,attempt_rps,in_flight,dispatched_total,completed_total,failed_total,attempts_total
1788814204.153779,1.00238037109375,1.0009346008300781,24.976656795826045,15.985060349328668,0.0,24.976656795826045,9,25,16,0,25
1788814205.1554716,2.004072904586792,1.001692533493042,3.993241305344905,3.993241305344905,0.0,3.993241305344905,9,29,20,0,29
1788814206.1600003,3.008601665496826,1.0045287609100342,1.9909833126013605,1.9909833126013605,0.0,1.9909833126013605,9,31,22,0,31
1788814207.164036,4.012637376785278,1.0040357112884521,2.987941530635579,2.987941530635579,0.0,2.987941530635579,9,34,25,0,34
1788814208.1679857,5.016587018966675,1.0039496421813965,0.0,0.9960658961212291,0.0,0.0,8,34,26,0,34
1788814209.1720374,6.020638704299927,1.004051685333252,0.9959646645760998,0.9959646645760998,0.0,0.9959646645760998,8,35,27,0,35
1788814210.1759806,7.0245819091796875,1.0039432048797607,1.9921445658268429,2.9882168487402643,0.0,1.9921445658268429,7,37,30,0,37
1788814211.1771357,8.025737047195435,1.001155138015747,2.9965385843655463,2.9965385843655463,0.0,2.9965385843655463,7,40,33,0,40
1788814212.1782756,9.02687692642212,1.0011398792266846,1.99772283723716,1.99772283723716,0.0,1.99772283723716,7,42,35,0,42
1788814213.1802375,10.028838872909546,1.0019619464874268,1.9960837904187785,1.9960837904187785,0.0,1.9960837904187785,7,44,37,0,44
1788814214.1840296,11.032630920410156,1.0037920475006104,1.9924445556028216,2.9886668334042326,0.0,1.9924445556028216,6,46,40,0,46
1788814215.187985,12.036586284637451,1.003955364227295,2.9881806571241167,2.9881806571241167,0.0,2.9881806571241167,6,49,43,0,49
1788814216.1919968,13.040598154067993,1.004011869430542,1.9920083227047556,1.9920083227047556,0.0,1.9920083227047556,6,51,45,0,51
1788814217.2002537,14.048855066299438,1.0082569122314453,1.9836214120998756,2.9754321181498136,0.0,1.9836214120998756,5,53,48,0,53
1788814218.2039995,15.052600860595703,1.0037457942962646,0.9962681843176331,0.9962681843176331,0.0,0.9962681843176331,5,54,49,0,54
1788814219.2046185,16.05321979522705,1.0006189346313477,0.0,0.9993814482117753,0.0,0.0,4,54,50,0,54
1788814220.2058437,17.054445028305054,1.001225233078003,0.9987762662810282,0.9987762662810282,0.0,0.9987762662810282,4,55,51,0,55
1788814221.2076876,18.056288957595825,1.0018439292907715,0.0,0.0,0.0,0.0,4,55,51,0,55
1788814222.2094228,19.058024168014526,1.0017352104187012,1.9965355906418107,1.9965355906418107,0.0,1.9965355906418107,4,57,53,0,57
1788814223.2120214,20.060622692108154,1.002598524093628,0.0,0.0,0.0,0.0,4,57,53,0,57
1788814224.2160163,21.06461763381958,1.0039949417114258,0.9960209543440369,0.9960209543440369,0.0,0.9960209543440369,4,58,54,0,58
1788814225.2177339,22.066335201263428,1.0017175674438477,0.9982853775358752,0.9982853775358752,0.0,0.9982853775358752,4,59,55,0,59
1788814226.2192163,23.06781768798828,1.0014824867248535,0.9985197077886987,0.9985197077886987,0.0,0.9985197077886987,4,60,56,0,60
1788814227.219995,24.068596363067627,1.0007786750793457,2.997665792351289,1.998443861567526,0.0,2.997665792351289,5,63,58,0,63
