timestamp,elapsed_s,node,cpu_usage,cpu_cores,memory_usage,memory_bytes
1788891490.938919,0.0028362274169921875,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891490.938919,0.0028362274169921875,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891490.938919,0.0028362274169921875,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891491.941376,1.0052931308746338,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891491.941376,1.0052931308746338,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891491.941376,1.0052931308746338,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891492.9439056,2.0078227519989014,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891492.9439056,2.0078227519989014,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891492.9439056,2.0078227519989014,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891493.9442015,3.0081186294555664,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891493.9442015,3.0081186294555664,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891493.9442015,3.0081186294555664,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891494.9454653,4.009382486343384,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891494.9454653,4.009382486343384,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891494.9454653,4.009382486343384,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891495.94819,5.0121071338653564,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891495.94819,5.0121071338653564,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891495.94819,5.0121071338653564,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891496.9500318,6.013948917388916,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891496.9500318,6.013948917388916,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891496.9500318,6.013948917388916,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891497.9521663,7.016083478927612,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891497.9521663,7.016083478927612,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891497.9521663,7.016083478927612,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891498.953579,8.017496109008789,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891498.953579,8.017496109008789,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891498.953579,8.017496109008789,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891499.956159,9.020076274871826,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891499.956159,9.020076274871826,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891499.956159,9.020076274871826,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891500.960137,10.024054050445557,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891500.960137,10.024054050445557,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891500.960137,10.024054050445557,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891501.9626937,11.026610851287842,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891501.9626937,11.026610851287842,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891501.9626937,11.026610851287842,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891502.9640982,12.028015375137329,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891502.9640982,12.028015375137329,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891502.9640982,12.028015375137329,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891503.9657497,13.029666900634766,node-0,600946372n,0.600946372,6369752Ki,6522626048.0
1788891503.9657497,13.029666900634766,node-1,470225974n,0.47022597400000005,4591916Ki,4702121984.0
1788891503.9657497,13.029666900634766,node-2,456293359n,0.456293359,4555552Ki,4664885248.0
1788891504.9671175,14.031034708023071,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891504.9671175,14.031034708023071,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891504.9671175,14.031034708023071,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891505.9685602,15.032477378845215,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891505.9685602,15.032477378845215,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891505.9685602,15.032477378845215,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891506.9701512,16.03406834602356,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891506.9701512,16.03406834602356,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891506.9701512,16.03406834602356,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891507.9705966,17.03451371192932,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891507.9705966,17.03451371192932,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891507.9705966,17.03451371192932,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891508.9722075,18.03612470626831,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891508.9722075,18.03612470626831,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891508.9722075,18.03612470626831,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891509.9732735,19.037190675735474,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891509.9732735,19.037190675735474,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891509.9732735,19.037190675735474,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891510.9752243,20.039141416549683,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891510.9752243,20.039141416549683,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891510.9752243,20.039141416549683,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891511.975767,21.039684057235718,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891511.975767,21.039684057235718,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891511.975767,21.039684057235718,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891512.97745,22.041367053985596,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891512.97745,22.041367053985596,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891512.97745,22.041367053985596,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891513.9790764,23.042993545532227,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891513.9790764,23.042993545532227,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891513.9790764,23.042993545532227,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891514.9797459,24.043663024902344,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891514.9797459,24.043663024902344,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891514.9797459,24.043663024902344,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891515.9811482,25.04506540298462,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891515.9811482,25.04506540298462,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891515.9811482,25.04506540298462,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891516.9824712,26.046388387680054,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891516.9824712,26.046388387680054,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891516.9824712,26.046388387680054,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
1788891517.9837952,27.047712326049805,node-0,8221980628n,8.221980628,6473800Ki,6629171200.0
1788891517.9837952,27.047712326049805,node-1,5305346534n,5.305346534,4641208Ki,4752596992.0
1788891517.9837952,27.047712326049805,node-2,9661404463n,9.661404463,4736808Ki,4850491392.0
