timestamp,node,cpu_pct,mem_used_mb,mem_total_mb,mem_pct,load1,load5,load15
1780364296.9103,node-2,1.46,9934.5,257821.7,3.9,1.014,3.269,3.256
1780364297.6751814,node-1,10.51,9624.9,257821.7,3.7,3.94,10.258,10.236
1780364297.8317978,node-0,0.73,9841.2,257821.7,3.8,1.564,7.918,6.609
1780364297.9135437,node-2,0.3,9934.2,257821.7,3.9,0.932,3.214,3.239
1780364298.677472,node-1,10.64,9623.6,257821.7,3.7,3.94,10.258,10.236
1780364298.8364503,node-0,0.89,9841.6,257821.7,3.8,1.564,7.918,6.609
1780364298.916747,node-2,0.96,9932.5,257821.7,3.9,0.932,3.214,3.239
1780364299.680467,node-1,11.5,9632.5,257821.7,3.7,3.94,10.258,10.236
1780364299.8401356,node-0,2.23,9837.0,257821.7,3.8,1.564,7.918,6.609
1780364299.91999,node-2,0.88,9927.0,257821.7,3.9,0.932,3.214,3.239
1780364300.6831784,node-1,10.9,9633.7,257821.7,3.7,3.94,10.258,10.236
1780364300.843378,node-0,0.54,9837.1,257821.7,3.8,1.564,7.918,6.609
1780364300.9232435,node-2,0.5,9925.4,257821.7,3.8,0.932,3.214,3.239
1780364301.6860735,node-1,10.97,9631.3,257821.7,3.7,3.94,10.258,10.236
1780364301.846383,node-0,0.69,9834.4,257821.7,3.8,1.564,7.918,6.609
1780364301.9264956,node-2,1.82,9925.4,257821.7,3.8,0.932,3.214,3.239
1780364302.68933,node-1,11.13,9624.1,257821.7,3.7,4.025,10.171,10.208
1780364302.8494308,node-0,0.94,9833.1,257821.7,3.8,1.439,7.786,6.574
1780364302.929756,node-2,1.12,9927.1,257821.7,3.9,0.938,3.177,3.227
1780364303.6924148,node-1,10.56,9623.0,257821.7,3.7,4.025,10.171,10.208
1780364303.852619,node-0,0.68,9832.4,257821.7,3.8,1.439,7.786,6.574
1780364303.9329515,node-2,0.64,9926.4,257821.7,3.9,0.938,3.177,3.227
1780364304.6948237,node-1,11.71,9624.8,257821.7,3.7,4.025,10.171,10.208
1780364304.8558874,node-0,1.85,9837.5,257821.7,3.8,1.439,7.786,6.574
1780364304.936172,node-2,1.14,9926.8,257821.7,3.9,0.938,3.177,3.227
1780364305.6969826,node-1,10.12,9625.6,257821.7,3.7,4.025,10.171,10.208
1780364305.858449,node-0,0.8,9838.0,257821.7,3.8,1.439,7.786,6.574
1780364305.9394524,node-2,0.61,9925.5,257821.7,3.8,0.938,3.177,3.227
1780364306.70029,node-1,11.23,9639.2,257821.7,3.7,4.025,10.171,10.208
1780364306.8610787,node-0,0.54,9835.7,257821.7,3.8,1.439,7.786,6.574
1780364306.9426577,node-2,1.06,9924.3,257821.7,3.8,0.938,3.177,3.227
1780364307.7035213,node-1,10.22,9632.9,257821.7,3.7,4.184,10.102,10.185
1780364307.8643365,node-0,0.95,9834.7,257821.7,3.8,1.324,7.657,6.538
1780364307.9459443,node-2,0.36,9925.0,257821.7,3.8,0.943,3.14,3.214
1780364308.7067707,node-1,11.22,9631.7,257821.7,3.7,4.184,10.102,10.185
1780364308.8676572,node-0,0.54,9834.3,257821.7,3.8,1.324,7.657,6.538
1780364308.9492385,node-2,0.5,9927.1,257821.7,3.9,0.943,3.14,3.214
1780364309.71003,node-1,12.51,9639.5,257821.7,3.7,4.184,10.102,10.185
1780364309.8709273,node-0,3.27,9838.7,257821.7,3.8,1.324,7.657,6.538
1780364309.9525304,node-2,1.54,9930.2,257821.7,3.9,0.943,3.14,3.214
1780364310.714773,node-1,10.38,9640.9,257821.7,3.7,4.184,10.102,10.185
1780364310.8740637,node-0,0.46,9838.5,257821.7,3.8,1.324,7.657,6.538
1780364310.9557927,node-2,0.59,9928.4,257821.7,3.9,0.943,3.14,3.214
1780364311.717976,node-1,11.14,9639.3,257821.7,3.7,4.184,10.102,10.185
1780364311.8772008,node-0,0.94,9836.1,257821.7,3.8,1.324,7.657,6.538
1780364311.958383,node-2,1.68,9929.5,257821.7,3.9,0.943,3.14,3.214
1780364312.720999,node-1,11.52,9635.4,257821.7,3.7,4.249,10.017,10.157
1780364312.8804183,node-0,0.5,9835.1,257821.7,3.8,1.297,7.546,6.508
1780364312.9616625,node-2,0.71,9925.2,257821.7,3.8,1.108,3.138,3.213
1780364313.7240536,node-1,9.35,9635.9,257821.7,3.7,4.249,10.017,10.157
1780364313.8836668,node-0,0.94,9834.6,257821.7,3.8,1.297,7.546,6.508
1780364313.9650817,node-2,1.21,9923.9,257821.7,3.8,1.108,3.138,3.213
1780364314.7271976,node-1,15.06,9723.0,257821.7,3.8,4.249,10.017,10.157
1780364314.8870277,node-0,1.5,9841.2,257821.7,3.8,1.297,7.546,6.508
1780364314.9683328,node-2,1.62,9934.1,257821.7,3.9,1.108,3.138,3.213
1780364315.7295408,node-1,11.52,9655.3,257821.7,3.7,4.249,10.017,10.157
1780364315.8901026,node-0,1.11,9846.8,257821.7,3.8,1.297,7.546,6.508
1780364315.97156,node-2,0.43,9932.0,257821.7,3.9,1.108,3.138,3.213
1780364316.732881,node-1,10.38,9667.8,257821.7,3.7,4.249,10.017,10.157
1780364316.8933146,node-0,0.48,9846.1,257821.7,3.8,1.297,7.546,6.508
1780364316.974707,node-2,1.11,9930.7,257821.7,3.9,1.108,3.138,3.213
1780364317.735246,node-1,11.16,9657.0,257821.7,3.7,4.31,9.933,10.129
1780364317.8963993,node-0,0.96,9842.4,257821.7,3.8,1.273,7.437,6.479
1780364317.977903,node-2,1.12,9941.1,257821.7,3.9,1.1,3.102,3.201
1780364318.7385685,node-1,10.64,9656.1,257821.7,3.7,4.31,9.933,10.129
1780364318.8996856,node-0,0.91,9841.8,257821.7,3.8,1.273,7.437,6.479
1780364318.9805052,node-2,0.59,9925.5,257821.7,3.8,1.1,3.102,3.201
1780364319.7418516,node-1,12.45,9652.8,257821.7,3.7,4.31,9.933,10.129
1780364319.9029346,node-0,2.91,9848.5,257821.7,3.8,1.273,7.437,6.479
1780364319.9836614,node-2,0.89,9925.9,257821.7,3.8,1.1,3.102,3.201
1780364320.7450244,node-1,9.6,9652.9,257821.7,3.7,4.31,9.933,10.129
1780364320.9061956,node-0,0.71,9849.7,257821.7,3.8,1.273,7.437,6.479
1780364320.9868488,node-2,0.34,9924.5,257821.7,3.8,1.1,3.102,3.201
1780364321.7483904,node-1,10.59,9653.5,257821.7,3.7,4.31,9.933,10.129
1780364321.9093027,node-0,1.14,9848.2,257821.7,3.8,1.273,7.437,6.479
1780364321.9900553,node-2,1.87,9924.2,257821.7,3.8,1.1,3.102,3.201
1780364322.7517178,node-1,11.19,9643.2,257821.7,3.7,4.525,9.884,10.112
1780364322.9125483,node-0,0.39,9847.2,257821.7,3.8,1.171,7.313,6.443
1780364322.9932475,node-2,1.16,9924.2,257821.7,3.8,1.252,3.1,3.199
1780364323.7550175,node-1,9.79,9642.0,257821.7,3.7,4.525,9.884,10.112
1780364323.9156866,node-0,0.8,9848.4,257821.7,3.8,1.171,7.313,6.443
1780364323.996509,node-2,0.48,9922.8,257821.7,3.8,1.252,3.1,3.199
1780364324.7583244,node-1,12.21,9641.7,257821.7,3.7,4.525,9.884,10.112
1780364324.91894,node-0,2.96,9853.4,257821.7,3.8,1.171,7.313,6.443
1780364324.9997458,node-2,1.76,9922.2,257821.7,3.8,1.252,3.1,3.199
1780364325.7606814,node-1,10.82,9641.8,257821.7,3.7,4.525,9.884,10.112
1780364325.9220693,node-0,0.59,9852.3,257821.7,3.8,1.171,7.313,6.443
1780364326.00236,node-2,1.07,9921.8,257821.7,3.8,1.252,3.1,3.199
1780364326.763208,node-1,11.36,9663.9,257821.7,3.7,4.525,9.884,10.112
1780364326.9251454,node-0,0.53,9850.4,257821.7,3.8,1.171,7.313,6.443
1780364327.0055175,node-2,0.45,9920.5,257821.7,3.8,1.252,3.1,3.199
1780364327.7655919,node-1,9.76,9645.6,257821.7,3.7,4.403,9.77,10.073
1780364327.9282243,node-0,0.93,9855.1,257821.7,3.8,1.077,7.192,6.409
1780364328.0085814,node-2,1.37,9928.0,257821.7,3.9,1.151,3.048,3.182
1780364328.7689319,node-1,16.47,9722.7,257821.7,3.8,4.403,9.77,10.073
1780364328.9315546,node-0,1.27,9853.8,257821.7,3.8,1.077,7.192,6.409
1780364329.0110724,node-2,0.32,9919.6,257821.7,3.8,1.151,3.048,3.182
1780364329.7724621,node-1,9.36,9664.9,257821.7,3.7,4.403,9.77,10.073
1780364329.93516,node-0,2.13,9851.0,257821.7,3.8,1.077,7.192,6.409
1780364330.0142035,node-2,0.98,9919.2,257821.7,3.8,1.151,3.048,3.182
1780364330.7748742,node-1,8.52,9663.4,257821.7,3.7,4.403,9.77,10.073
1780364330.9383738,node-0,0.41,9849.3,257821.7,3.8,1.077,7.192,6.409
1780364331.0173836,node-2,0.54,9917.9,257821.7,3.8,1.151,3.048,3.182
1780364331.7777097,node-1,11.06,9664.1,257821.7,3.7,4.403,9.77,10.073
1780364331.9414473,node-0,0.64,9847.6,257821.7,3.8,1.077,7.192,6.409
1780364332.0198786,node-2,1.82,9917.3,257821.7,3.8,1.151,3.048,3.182
1780364332.7799747,node-1,12.44,9658.6,257821.7,3.7,4.37,9.673,10.041
1780364332.944498,node-0,0.78,9847.0,257821.7,3.8,0.991,7.072,6.374
1780364333.0230656,node-2,0.84,9921.2,257821.7,3.8,1.38,3.064,3.187
1780364333.7822697,node-1,8.42,9657.8,257821.7,3.7,4.37,9.673,10.041
1780364333.947551,node-0,0.61,9846.4,257821.7,3.8,0.991,7.072,6.374
1780364334.0262942,node-2,0.37,9920.5,257821.7,3.8,1.38,3.064,3.187
1780364334.7848194,node-1,12.4,9656.9,257821.7,3.7,4.37,9.673,10.041
1780364334.950061,node-0,1.42,9850.5,257821.7,3.8,0.991,7.072,6.374
1780364335.0293686,node-2,0.48,9921.9,257821.7,3.8,1.38,3.064,3.187
1780364335.7871926,node-1,11.09,9658.5,257821.7,3.7,4.37,9.673,10.041
1780364335.9523795,node-0,1.62,9853.0,257821.7,3.8,0.991,7.072,6.374
1780364336.032581,node-2,1.6,9922.2,257821.7,3.8,1.38,3.064,3.187
1780364336.7904222,node-1,9.81,9677.3,257821.7,3.8,4.37,9.673,10.041
1780364336.9556916,node-0,0.84,9852.7,257821.7,3.8,0.991,7.072,6.374
1780364337.035777,node-2,0.45,9921.7,257821.7,3.8,1.38,3.064,3.187
1780364337.7927394,node-1,10.71,9663.1,257821.7,3.7,4.661,9.646,10.029
1780364337.9589567,node-0,1.02,9850.7,257821.7,3.8,1.072,6.988,6.35
1780364338.0383563,node-2,1.84,9929.1,257821.7,3.9,1.269,3.013,3.169
1780364338.7952273,node-1,11.07,9668.4,257821.7,3.8,4.661,9.646,10.029
1780364338.96221,node-0,0.3,9850.3,257821.7,3.8,1.072,6.988,6.35
1780364339.0415173,node-2,0.82,9921.0,257821.7,3.8,1.269,3.013,3.169
1780364339.7984788,node-1,12.37,9670.2,257821.7,3.8,4.661,9.646,10.029
1780364339.9652972,node-0,3.89,9853.7,257821.7,3.8,1.072,6.988,6.35
1780364340.0446491,node-2,1.86,9923.8,257821.7,3.8,1.269,3.013,3.169
1780364340.8017592,node-1,10.77,9672.3,257821.7,3.8,4.661,9.646,10.029
1780364340.9685757,node-0,0.71,9853.1,257821.7,3.8,1.072,6.988,6.35
1780364341.0478706,node-2,0.52,9924.2,257821.7,3.8,1.269,3.013,3.169
1780364341.8050125,node-1,10.28,9673.8,257821.7,3.8,4.661,9.646,10.029
1780364341.9718268,node-0,1.11,9852.1,257821.7,3.8,1.072,6.988,6.35
1780364342.0510638,node-2,1.84,9923.6,257821.7,3.8,1.269,3.013,3.169
1780364342.8082452,node-1,10.02,9671.4,257821.7,3.8,4.849,9.602,10.013
1780364342.9750812,node-0,0.52,9852.0,257821.7,3.8,1.146,6.905,6.327
1780364343.054292,node-2,0.7,9932.0,257821.7,3.9,1.247,2.979,3.157
1780364343.8105276,node-1,11.03,9669.2,257821.7,3.8,4.849,9.602,10.013
1780364343.9783754,node-0,1.02,9851.1,257821.7,3.8,1.146,6.905,6.327
1780364344.0570686,node-2,1.14,9930.6,257821.7,3.9,1.247,2.979,3.157
1780364344.814948,node-1,10.12,9668.4,257821.7,3.8,4.849,9.602,10.013
1780364344.9814923,node-0,0.5,9853.6,257821.7,3.8,1.146,6.905,6.327
1780364345.0602603,node-2,0.59,9931.6,257821.7,3.9,1.247,2.979,3.157
1780364345.8182704,node-1,11.87,9668.7,257821.7,3.8,4.849,9.602,10.013
1780364345.9847531,node-0,1.84,9852.7,257821.7,3.8,1.146,6.905,6.327
1780364346.062776,node-2,0.8,9931.8,257821.7,3.9,1.247,2.979,3.157
1780364346.8215415,node-1,11.59,9688.1,257821.7,3.8,4.849,9.602,10.013
1780364346.9880009,node-0,0.62,9851.9,257821.7,3.8,1.146,6.905,6.327
1780364347.0659664,node-2,1.21,9931.1,257821.7,3.9,1.247,2.979,3.157
1780364347.823907,node-1,9.79,9668.0,257821.7,3.7,4.62,9.475,9.969
1780364347.9911265,node-0,0.73,9854.1,257821.7,3.8,1.054,6.79,6.292
1780364348.0691614,node-2,1.62,9943.0,257821.7,3.9,1.227,2.946,3.146
1780364348.8271513,node-1,11.0,9663.3,257821.7,3.7,4.62,9.475,9.969
1780364348.9940872,node-0,1.25,9853.5,257821.7,3.8,1.054,6.79,6.292
1780364349.0717356,node-2,0.66,9928.6,257821.7,3.9,1.227,2.946,3.146
1780364349.830333,node-1,13.91,9664.8,257821.7,3.7,4.62,9.475,9.969
1780364349.9973392,node-0,1.81,9856.3,257821.7,3.8,1.054,6.79,6.292
1780364350.0743532,node-2,0.75,9921.9,257821.7,3.8,1.227,2.946,3.146
1780364350.8325837,node-1,9.86,9667.8,257821.7,3.7,4.62,9.475,9.969
1780364351.0006604,node-0,1.06,9856.0,257821.7,3.8,1.054,6.79,6.292
1780364351.0774794,node-2,0.75,9920.5,257821.7,3.8,1.227,2.946,3.146
1780364351.8348627,node-1,10.63,9669.2,257821.7,3.8,4.62,9.475,9.969
1780364352.003929,node-0,0.46,9854.9,257821.7,3.8,1.054,6.79,6.292
1780364352.0805714,node-2,2.05,9919.6,257821.7,3.8,1.227,2.946,3.146
1780364352.8380892,node-1,10.87,9674.7,257821.7,3.8,4.57,9.384,9.937
1780364353.0061064,node-0,0.89,9852.2,257821.7,3.8,0.97,6.677,6.258
1780364353.0837345,node-2,0.79,9924.5,257821.7,3.8,1.289,2.93,3.139
1780364353.8403938,node-1,10.47,9673.7,257821.7,3.8,4.57,9.384,9.937
1780364354.0093153,node-0,0.55,9850.9,257821.7,3.8,0.97,6.677,6.258
1780364354.0868738,node-2,1.07,9924.0,257821.7,3.8,1.289,2.93,3.139
1780364354.843248,node-1,11.89,9670.2,257821.7,3.8,4.57,9.384,9.937
1780364355.012575,node-0,2.53,9853.2,257821.7,3.8,0.97,6.677,6.258
1780364355.0900128,node-2,1.89,9928.1,257821.7,3.9,1.289,2.93,3.139
1780364355.8465772,node-1,10.67,9672.6,257821.7,3.8,4.57,9.384,9.937
1780364356.0158458,node-0,1.28,9851.4,257821.7,3.8,0.97,6.677,6.258
1780364356.0932472,node-2,1.14,9927.1,257821.7,3.9,1.289,2.93,3.139
1780364356.8498127,node-1,11.05,9673.2,257821.7,3.8,4.57,9.384,9.937
1780364357.0191915,node-0,0.75,9850.5,257821.7,3.8,0.97,6.677,6.258
1780364357.096468,node-2,0.55,9925.0,257821.7,3.8,1.289,2.93,3.139
1780364357.852441,node-1,10.6,9673.2,257821.7,3.8,4.845,9.36,9.926
1780364358.0221114,node-0,2.03,9846.6,257821.7,3.8,0.892,6.566,6.225
1780364358.099637,node-2,1.57,9923.1,257821.7,3.8,1.186,2.881,3.122
1780364358.8565888,node-1,10.48,9674.0,257821.7,3.8,4.845,9.36,9.926
1780364359.0253472,node-0,0.55,9846.6,257821.7,3.8,0.892,6.566,6.225
1780364359.1036024,node-2,0.64,9923.4,257821.7,3.8,1.186,2.881,3.122
1780364359.8599367,node-1,12.17,9673.4,257821.7,3.8,4.845,9.36,9.926
1780364360.0290084,node-0,1.79,9839.4,257821.7,3.8,0.892,6.566,6.225
1780364360.1067984,node-2,0.73,9921.9,257821.7,3.8,1.186,2.881,3.122
1780364360.8632553,node-1,10.58,9672.7,257821.7,3.8,4.845,9.36,9.926
1780364361.0323036,node-0,0.82,9839.5,257821.7,3.8,0.892,6.566,6.225
1780364361.1100073,node-2,0.34,9921.4,257821.7,3.8,1.186,2.881,3.122
1780364361.866633,node-1,10.79,9675.6,257821.7,3.8,4.845,9.36,9.926
1780364362.0355911,node-0,0.83,9839.0,257821.7,3.8,0.892,6.566,6.225
1780364362.1132379,node-2,2.05,9921.2,257821.7,3.8,1.186,2.881,3.122
1780364362.8699167,node-1,10.85,9674.5,257821.7,3.8,4.777,9.271,9.894
1780364363.0388284,node-0,0.62,9838.8,257821.7,3.8,0.82,6.457,6.191
1780364363.1164775,node-2,1.16,9928.5,257821.7,3.9,1.331,2.884,3.121
1780364363.8728385,node-1,10.14,9675.4,257821.7,3.8,4.777,9.271,9.894
