timestamp,node,cpu_pct,pods,
1780436754.9261646,node-2,2.2,"{worker-5466ca598a6b68be-66c488cc97-5zlgg"": 0.31","[' ""worker-4dd59aea96ab30b4-9679dbcd-llcw5"": 0.29', ' ""worker-06da275043bac552-589989fc9b-r42ld"": 0.2', ' ""worker-530c944fe7e078ff-69fcfd9f8d-ghph4"": 0.29', ' ""worker-6139f1f15c382fa8-6c5fb68585-qkv94"": 0.28}""']"
1780436755.3047733,node-0,40.5,"{worker-bc11bd0a836eb393-64f6cc8857-lt8w8"": 0.22","[' ""worker-ea65064e04faf35c-5d4c6cc684-jkdw6"": 0.19}""']"
1780436756.055977,node-1,30.3,"{kube-proxy-m67lt"": 0.18","[' ""worker-1661c8faccd5c7ce-7589798597-wlcht"": 0.33', ' ""calico-node-8msq2"": 48.92', ' ""coredns-69db55dd76-4lhgz"": 4.01}""']"
1780436756.219493,node-2,1.7,"{speaker-z8zc6"": 36.07","[' ""worker-51dbc1cbb708f14d-84c474f885-dx48r"": 0.3', ' ""worker-a6bbb3b6d85b46b1-6cc45cb-zkwdb"": 0.21', ' ""kube-proxy-rl7r5"": 0.14}""']"
1780436756.4635177,node-0,41.4,"{kube-proxy-z8pnb"": 0.09","[' ""worker-2709aa426c73ec15-65565778f7-25xc2"": 0.37', ' ""worker-fe016d40663e76e9-7b4d688bfc-7f4tn"": 0.34', ' ""worker-682c50b946b6efb6-6845465f9b-vvc5s"": 0.29', ' ""calico-node-v6wvn"": 29.36}""']"
1780436757.253498,node-1,31.9,"{worker-7aa2508882a841c9-6d87bcc758-24qzc"": 0.26","[' ""worker-7d37cefc5c5fd0c8-696f87d5c4-bztqm"": 0.25', ' ""worker-fc4cdb6f79037e08-69c699f559-ntdl7"": 0.18}""']"
1780436757.5300364,node-2,2.1,"{worker-5a214e8e45500489-7f84bf6c74-bwvlb"": 0.26","[' ""worker-8d5a5cbc5dcaf950-6866795b6d-lbwp8"": 0.28', ' ""worker-d399b29c39aafde6-77cc755dcb-xsgrh"": 0.39', ' ""worker-dd81ee53ae84624a-58d4d45896-6b5hc"": 0.43}""']"
1780436757.6535044,node-0,42.4,"{worker-3efeb602c2eb29e2-58bb4d67d5-khcs7"": 0.15}""",
1780436758.492099,node-1,38.7,"{worker-1c5682a8e57d04d0-6dc84947b7-p44gj"": 0.29","[' ""worker-ca4fde7aa358b20b-c957cd74-hfbpp"": 0.24', ' ""kube-apiserver-node-1"": 65.05}""']"
1780436758.8201783,node-0,39.8,"{worker-bc378b6d0bed3329-b78f76d9f-lwzg8"": 0.16","[' ""worker-67b406bcce86bae0-7cd7cc4f46-dgsgm"": 0.3', ' ""worker-c6899d1b80112b58-64d4b5b8fc-h7nbg"": 0.24', ' ""worker-18ed3ca44bd1f7d4-b88dc849f-vq756"": 0.22}""']"
1780436758.8253214,node-2,1.4,"{worker-d73164944f1fe92f-6c8cfb5cbc-hlp4v"": 0.29}""",
1780436759.6761434,node-1,40.2,"{controller-666f99f6ff-5c85s"": 1.17","[' ""worker-bc7554e7f013bbc9-6dbbc9967b-jzg7g"": 0.29', ' ""worker-bb0034ea3bcbe045-6f5cfcf54f-hwtxp"": 0.26', ' ""worker-37a025445321ed43-86487c5b9-fxj2q"": 0.3', ' ""worker-73e9cf25a1a3b312-bc6ff6db-69llj"": 0.28}""']"
1780436759.9797747,node-0,42.8,"{worker-85479ef37b5dc75d-5d47776584-c2wg4"": 36409.44","[' ""node-metrics-collector-9vnjx"": 19.45}""']"
1780436760.0428867,node-2,1.0,"{worker-846a33ce84d2b4bf-7f5d6fdb9-vlkf8"": 0.31","[' ""worker-d929e795459178fd-77ff7f957b-jk7sm"": 0.41', ' ""node-metrics-collector-dq6cb"": 38.28', ' ""nginx-proxy-node-2"": 0.35}""']"
1780436760.893588,node-1,42.3,"{worker-cd1309cf6db9f944-7665fcc7-t5r7s"": 0.3","[' ""worker-7e425fa87bc12971-7665dbfbf6-g6lzs"": 0.28', ' ""worker-a4a3c0390fad6c1a-64d5d8b78d-gxznr"": 0.19', ' ""worker-fcc7dff74ceb0deb-69d7dd97f5-mdz62"": 0.31', ' ""worker-7fa05b607ae861b8-d895d5b57-fs9t8"": 1231.79}""']"
1780436761.1596048,node-0,40.4,"{worker-975dcb62013d897e-d447f7885-cmxwc"": 0.28}""",
1780436761.328427,node-2,1.4,"{worker-a83894b2184e57e7-5b44ff56cf-4q69d"": 0.25","[' ""worker-dfcd50e431bff00c-5cd7dc85db-sxxhd"": 0.32', ' ""calico-node-v7mp2"": 28.61}""']"
1780436762.0683956,node-1,39.8,"{worker-8fccbc5264ff823b-74b9d96999-jpkmf"": 0.2","[' ""worker-34bebca9cd2c3d5c-7cf9bbc688-vf7rd"": 0.29}""']"
1780436762.3554087,node-0,41.8,"{worker-8edcb2c8634528c6-89cc94978-9zd4h"": 0.26","[' ""worker-c79aae5f316a650e-55877fb9bb-kmm5l"": 0.26}""']"
1780436762.62769,node-2,1.9,"{worker-f274d71de386ccc7-dddf69987-2zr7r"": 0.38","[' ""worker-b1034a4b389601e0-88f7b7d65-qsdh6"": 0.19', ' ""worker-b5cd624f4d49f3dc-65dd77df9-mbnzc"": 0.2}""']"
1780436763.2566822,node-1,41.7,"{worker-efa202d17ba66651-5f577b59-kfwsw"": 0.17","[' ""kube-controller-manager-node-1"": 22.12', ' ""dns-autoscaler-6d5984c657-cshkf"": 0.97}""']"
1780436763.550005,node-0,40.1,"{worker-db6be4a997f386b3-69b87b57d5-2hj4k"": 0.23","[' ""worker-97b9300c3b009d6e-647df596db-mlbsh"": 0.14', ' ""worker-85effaac4d59e8d2-cc899dd76-v75zq"": 0.4}""']"
1780436763.9361775,node-2,1.5,"{worker-62ed48c098820db0-79b79575d9-hxd5x"": 0.29","[' ""worker-57d15fc6e7154e6c-687bdf5545-gqzg6"": 0.29', ' ""worker-5fb02cfeb979fec1-d4f7fb5f7-rb48n"": 0.19', ' ""worker-0aab83a24e916a30-5cb78bcb7-sfkh9"": 0.29', ' ""worker-93c57176225d0e98-685689d4fd-w8cvf"": 0.41', ' ""worker-e92487a7ec042235-744d6dd459-zt8vp"": 0.29', ' ""calico-kube-controllers-5b566ffb7d-8tlbw"": 6.39}""']"
1780436764.4561293,node-1,42.8,"{worker-c2ea3952c7a77d53-7cd9c7b5ff-sd8rs"": 0.25","[' ""node-metrics-collector-vm8ww"": 21.93}""']"
1780436764.7608926,node-0,42.5,"{worker-70b9cea7ca266637-86dbc88484-xvkvt"": 0.14","[' ""worker-45adb7409f430f55-6f69bc8589-7dz7p"": 0.28', ' ""worker-d27353c8ad7c924a-6c55b56bcb-pcvkz"": 0.32', ' ""worker-c864b7cf40f389cb-59db9bc86b-hkn77"": 0.36', ' ""kube-controller-manager-node-0"": 1.98}""']"
1780436765.2293425,node-2,3.7,"{worker-c8c43e1a911f29e5-5679c9b4f6-jrsk5"": 0.26","[' ""worker-4dd59aea96ab30b4-9679dbcd-llcw5"": 0.2', ' ""worker-64f056310269572d-fd9fd6c7d-cvpd9"": 0.37', ' ""worker-4f5eafc2b3d6ead5-7c55bcff4-6hkf2"": 0.39', ' ""worker-046b5f12d0ed300f-7ddd689876-zcthh"": 0.24', ' ""kubernetes-dashboard-798b84547b-fh8rq"": 1.49}""']"
1780436765.655465,node-1,40.5,"{orchestrator-7f4cb45c45-54z77"": 0.31","[' ""worker-8d13ca6c1e7b4541-b678976d-l6vvs"": 0.28', ' ""worker-a0ed6d33dc4622e0-55df6974fd-6pmqf"": 0.3', ' ""worker-80ba614b065a6836-677f97d675-vzgks"": 0.25', ' ""worker-a9fd6223e00378ed-5fcd9b74ff-g9t5f"": 16471.14', ' ""worker-1573b95c039e51cc-594674c4db-ftnwn"": 0.13', ' ""worker-3e325e5d1375e6a6-59db866cd-lj5pp"": 0.35}""']"
1780436765.9496481,node-0,41.5,"{worker-e6c7bb410627e9eb-799496bdb6-djlsh"": 0.27","[' ""worker-2709aa426c73ec15-65565778f7-25xc2"": 0.18', ' ""worker-3029b453646555d8-59fb8fd9b7-wf96q"": 0.31', ' ""worker-96149d3ed4f00afb-55dc9bd5c4-cn4q5"": 0.27', ' ""kube-scheduler-node-0"": 5.21', ' ""calico-node-v6wvn"": 34.35}""']"
1780436766.5232344,node-2,1.3,"{worker-a69fc53dccda5042-9d5b7595-8vhx8"": 0.28","[' ""worker-938e7f49544b3293-856699576f-92prq"": 0.2', ' ""worker-17c37a0fdd5d1932-6675b8d84b-6lzj5"": 0.29', ' ""worker-f0fa62feeb880620-78b4b596b7-gkr6s"": 0.3', ' ""worker-6139f1f15c382fa8-6c5fb68585-qkv94"": 0.29', ' ""worker-165156b067e9299a-dc4788778-2gcx9"": 0.29}""']"
1780436766.8568046,node-1,43.2,"{worker-bbc455780b7161c4-75d6c89bcd-psxq9"": 0.33","[' ""speaker-pf5zd"": 16.38', ' ""worker-a9644719e5d173a2-f4d6c7549-pdt46"": 0.27', ' ""worker-1661c8faccd5c7ce-7589798597-wlcht"": 0.16', ' ""kube-scheduler-node-1"": 4.44}""']"
1780436767.1487753,node-0,55.7,"{worker-71fab9125e9dc96c-67bf76659c-76xlw"": 0.2","[' ""worker-41b8611922a7e03f-7d6b8f85cd-blr79"": 0.27', ' ""speaker-9whq5"": 23.03', ' ""worker-7958f89676bf3653-556c9b59c6-5hds4"": 0.19', ' ""worker-8a9817064c66ff2f-5df5cb694c-4thl7"": 0.25}""']"
1780436767.8284667,node-2,1.9,"{speaker-z8zc6"": 19.99","[' ""worker-cebc121403bf0d9d-784d86657f-kmgzr"": 0.29', ' ""worker-a55aa23d7c2a7c80-8c49d7cdc-p5vwt"": 0.29', ' ""worker-03e48744252ef722-5cb57fc6f4-smb6r"": 0.19', ' ""metrics-server-574d47cd58-cb4k2"": 7.69}""']"
1780436768.0613873,node-1,39.9,"{worker-458c67821d1d6a60-76857c9f6d-4c8c5"": 0.22","[' ""worker-38c3814fedc3e476-5cb8d776b5-sv2pf"": 0.36', ' ""calico-node-8msq2"": 32.34}""']"
1780436768.3477643,node-0,43.2,"{worker-4b22cc3e1988174e-5799474695-x7bpm"": 0.23","[' ""worker-220343d206dfebda-7f46c47c86-4ch5k"": 0.33', ' ""worker-6e42a4e8ea1df408-55f6fdb57d-qdc65"": 0.24', ' ""kube-apiserver-node-0"": 52.69}""']"
1780436769.1244242,node-2,1.6,"{worker-641f0f86d3d9f681-66b7fdf968-tmnd6"": 0.29","[' ""worker-06da275043bac552-589989fc9b-r42ld"": 0.35', ' ""worker-530c944fe7e078ff-69fcfd9f8d-ghph4"": 0.29', ' ""kubernetes-metrics-scraper-55bc8b9b54-ghwck"": 0.07', ' ""worker-b81ed828cb5e7192-86867c54f4-zgh6t"": 0.29', ' ""worker-b5450811f2226912-5564848d78-mc57x"": 0.3}""']"
1780436769.2548742,node-1,40.9,"{worker-68d84244f6a3c212-5997858946-l9cfs"": 0.3","[' ""worker-93b7777259b0d610-5c5679c469-m525z"": 0.38', ' ""coredns-69db55dd76-4lhgz"": 2.36}""']"
1780436769.5494494,node-0,39.7,"{worker-21e3d223c039daac-7f9588ffb-6bp5t"": 0.34","[' ""worker-bc11bd0a836eb393-64f6cc8857-lt8w8"": 0.24', ' ""worker-bc378b6d0bed3329-b78f76d9f-lwzg8"": 0.18', ' ""worker-fe016d40663e76e9-7b4d688bfc-7f4tn"": 0.15}""']"
1780436770.4202054,node-2,1.1,"{worker-60bb8c2ce1c44989-65758dd9f-b5zz8"": 0.3","[' ""worker-a25e2d58c503c1a3-8489876885-f9hcm"": 0.29', ' ""worker-4f931629ab2497de-8566466658-pc4vg"": 0.34', ' ""worker-d929e795459178fd-77ff7f957b-jk7sm"": 0.19', ' ""worker-a6bbb3b6d85b46b1-6cc45cb-zkwdb"": 0.3', ' ""kube-proxy-rl7r5"": 23.77', ' ""nginx-proxy-node-2"": 0.19}""']"
1780436770.4598315,node-1,42.1,"{worker-f8a0e46efc7202b8-7dcdf8d4c9-fw7zg"": 0.3","[' ""worker-abee572c88a5173c-74bb4f5fdb-t8dr6"": 0.37}""']"
1780436770.748936,node-0,42.8,"{worker-ea65064e04faf35c-5d4c6cc684-jkdw6"": 0.24","[' ""worker-4fd9ef036fda3832-6fd97df446-vt25m"": 0.24', ' ""worker-1de6db5cc9a0296e-6c8cd855c9-plw4p"": 0.35', ' ""worker-8ef86af9762af347-85fcb65d49-skl7k"": 0.28', ' ""worker-18ed3ca44bd1f7d4-b88dc849f-vq756"": 0.24', ' ""kube-proxy-z8pnb"": 19.53}""']"
1780436771.6561341,node-1,40.8,"{worker-1c4353c2703fb166-59f475f669-ct7wc"": 0.29","[' ""worker-f7bfe5bc8d2a37a5-74f4b98dcc-xzln5"": 0.36', ' ""worker-fcc7dff74ceb0deb-69d7dd97f5-mdz62"": 0.19', ' ""worker-fc4cdb6f79037e08-69c699f559-ntdl7"": 0.2}""']"
1780436771.7180097,node-2,1.4,"{worker-d399b29c39aafde6-77cc755dcb-xsgrh"": 0.29}""",
1780436771.9519417,node-0,40.7,"{worker-a03d8277f9ec95f7-68df5b787d-xrxm6"": 0.31","[' ""worker-341a2b2b3affc84b-77959f67bd-l5x45"": 0.36', ' ""worker-9417b97516aa524c-7c84878557-q4cdx"": 0.37}""']"
1780436772.8674698,node-1,41.3,"{kube-proxy-m67lt"": 20.74","[' ""worker-a594f92f84072b4c-dd45c9fb6-f4vkj"": 0.38', ' ""worker-7b2c43a2bc30f6bb-57fb7969b-kcffn"": 0.24', ' ""worker-7aa2508882a841c9-6d87bcc758-24qzc"": 0.28', ' ""worker-7d37cefc5c5fd0c8-696f87d5c4-bztqm"": 0.24}""']"
1780436773.0202482,node-2,1.6,"{worker-5466ca598a6b68be-66c488cc97-5zlgg"": 0.4","[' ""worker-5fb02cfeb979fec1-d4f7fb5f7-rb48n"": 0.17', ' ""worker-846a33ce84d2b4bf-7f5d6fdb9-vlkf8"": 0.19', ' ""worker-dd81ee53ae84624a-58d4d45896-6b5hc"": 0.29}""']"
1780436773.1499028,node-0,40.6,"{worker-682c50b946b6efb6-6845465f9b-vvc5s"": 0.32}""",
1780436774.056488,node-1,40.6,"{worker-34bebca9cd2c3d5c-7cf9bbc688-vf7rd"": 0.16","[' ""controller-666f99f6ff-5c85s"": 3.26', ' ""worker-bb0034ea3bcbe045-6f5cfcf54f-hwtxp"": 0.25', ' ""worker-37a025445321ed43-86487c5b9-fxj2q"": 0.27', ' ""worker-efa202d17ba66651-5f577b59-kfwsw"": 0.24}""']"
1780436774.3236852,node-2,2.5,"{worker-5a214e8e45500489-7f84bf6c74-bwvlb"": 0.3","[' ""worker-8d5a5cbc5dcaf950-6866795b6d-lbwp8"": 0.28', ' ""calico-kube-controllers-5b566ffb7d-8tlbw"": 2.4}""']"
1780436774.35126,node-0,41.0,"{worker-734272c01926d196-7d9fbc6b44-bftkn"": 0.37","[' ""worker-c6899d1b80112b58-64d4b5b8fc-h7nbg"": 0.29', ' ""worker-85effaac4d59e8d2-cc899dd76-v75zq"": 0.19', ' ""worker-c79aae5f316a650e-55877fb9bb-kmm5l"": 0.25}""']"
1780436775.257824,node-1,42.9,"{worker-8fccbc5264ff823b-74b9d96999-jpkmf"": 0.26","[' ""worker-1c5682a8e57d04d0-6dc84947b7-p44gj"": 0.39', ' ""worker-cd1309cf6db9f944-7665fcc7-t5r7s"": 0.24', ' ""worker-bc7554e7f013bbc9-6dbbc9967b-jzg7g"": 0.23', ' ""dns-autoscaler-6d5984c657-cshkf"": 0.55', ' ""kube-apiserver-node-1"": 65.26}""']"
1780436775.5169454,node-0,41.8,"{worker-975dcb62013d897e-d447f7885-cmxwc"": 0.3","[' ""worker-67b406bcce86bae0-7cd7cc4f46-dgsgm"": 0.33', ' ""worker-8edcb2c8634528c6-89cc94978-9zd4h"": 0.16', ' ""worker-97b9300c3b009d6e-647df596db-mlbsh"": 0.21', ' ""node-metrics-collector-9vnjx"": 29.47}""']"
1780436775.5362477,node-2,1.2,"{worker-d73164944f1fe92f-6c8cfb5cbc-hlp4v"": 0.3","[' ""worker-b1034a4b389601e0-88f7b7d65-qsdh6"": 0.31', ' ""worker-dfcd50e431bff00c-5cd7dc85db-sxxhd"": 0.32', ' ""calico-node-v7mp2"": 58.86}""']"
1780436776.4595757,node-1,41.0,"{worker-73e9cf25a1a3b312-bc6ff6db-69llj"": 0.24}""",
1780436776.68181,node-0,39.9,"{worker-3efeb602c2eb29e2-58bb4d67d5-khcs7"": 0.35","[' ""worker-2709aa426c73ec15-65565778f7-25xc2"": 0.17', ' ""worker-3029b453646555d8-59fb8fd9b7-wf96q"": 0.17}""']"
1780436776.8276956,node-2,1.2,"{worker-51dbc1cbb708f14d-84c474f885-dx48r"": 0.39","[' ""node-metrics-collector-dq6cb"": 39.54}""']"
1780436777.6289635,node-1,39.8,"{worker-a9fd6223e00378ed-5fcd9b74ff-g9t5f"": 17184.39","[' ""worker-a9644719e5d173a2-f4d6c7549-pdt46"": 0.18', ' ""worker-ca4fde7aa358b20b-c957cd74-hfbpp"": 0.37}""']"
1780436777.845901,node-0,42.3,"{worker-85479ef37b5dc75d-5d47776584-c2wg4"": 35279.3","[' ""worker-71fab9125e9dc96c-67bf76659c-76xlw"": 0.2}""']"
1780436778.12855,node-2,2.1,"{worker-a83894b2184e57e7-5b44ff56cf-4q69d"": 0.36","[' ""worker-f0fa62feeb880620-78b4b596b7-gkr6s"": 0.19', ' ""kubernetes-dashboard-798b84547b-fh8rq"": 0.38}""']"
1780436778.7713945,node-1,41.5,"{worker-7e425fa87bc12971-7665dbfbf6-g6lzs"": 0.36","[' ""worker-7fa05b607ae861b8-d895d5b57-fs9t8"": 8559.41', ' ""kube-controller-manager-node-1"": 16.0}""']"
1780436779.0487888,node-0,42.5,"{worker-d27353c8ad7c924a-6c55b56bcb-pcvkz"": 0.18","[' ""kube-scheduler-node-0"": 4.28}""']"
1780436779.418876,node-2,1.5,"{worker-62ed48c098820db0-79b79575d9-hxd5x"": 0.26","[' ""worker-06da275043bac552-589989fc9b-r42ld"": 0.2', ' ""worker-57d15fc6e7154e6c-687bdf5545-gqzg6"": 0.31', ' ""worker-a69fc53dccda5042-9d5b7595-8vhx8"": 0.2', ' ""worker-b5cd624f4d49f3dc-65dd77df9-mbnzc"": 0.3}""']"
1780436779.9633353,node-1,41.7,{},
1780436780.2166002,node-0,39.8,"{worker-70b9cea7ca266637-86dbc88484-xvkvt"": 0.25","[' ""kube-proxy-z8pnb"": 0.11', ' ""worker-db6be4a997f386b3-69b87b57d5-2hj4k"": 0.27', ' ""worker-220343d206dfebda-7f46c47c86-4ch5k"": 0.15', ' ""worker-6e42a4e8ea1df408-55f6fdb57d-qdc65"": 0.19}""']"
1780436780.727898,node-2,2.3,"{worker-0aab83a24e916a30-5cb78bcb7-sfkh9"": 0.3","[' ""worker-6139f1f15c382fa8-6c5fb68585-qkv94"": 0.16', ' ""worker-93c57176225d0e98-685689d4fd-w8cvf"": 0.31', ' ""worker-e92487a7ec042235-744d6dd459-zt8vp"": 0.3', ' ""worker-165156b067e9299a-dc4788778-2gcx9"": 0.29}""']"
1780436781.163942,node-1,41.6,"{worker-458c67821d1d6a60-76857c9f6d-4c8c5"": 0.25","[' ""worker-a0ed6d33dc4622e0-55df6974fd-6pmqf"": 0.24', ' ""worker-a4a3c0390fad6c1a-64d5d8b78d-gxznr"": 0.31', ' ""speaker-pf5zd"": 16.9', ' ""worker-3e325e5d1375e6a6-59db866cd-lj5pp"": 0.26}""']"
1780436781.4509432,node-0,41.3,"{worker-e6c7bb410627e9eb-799496bdb6-djlsh"": 0.26","[' ""speaker-9whq5"": 19.94', ' ""worker-7958f89676bf3653-556c9b59c6-5hds4"": 0.27', ' ""calico-node-v6wvn"": 39.7}""']"
1780436782.0187943,node-2,1.7,"{worker-c8c43e1a911f29e5-5679c9b4f6-jrsk5"": 0.23","[' ""worker-64f056310269572d-fd9fd6c7d-cvpd9"": 0.29', ' ""worker-a25e2d58c503c1a3-8489876885-f9hcm"": 0.29', ' ""worker-f274d71de386ccc7-dddf69987-2zr7r"": 0.36', ' ""worker-d929e795459178fd-77ff7f957b-jk7sm"": 0.31}""']"
1780436782.3714285,node-1,40.2,"{orchestrator-7f4cb45c45-54z77"": 0.51","[' ""worker-93b7777259b0d610-5c5679c469-m525z"": 0.17', ' ""worker-bbc455780b7161c4-75d6c89bcd-psxq9"": 0.25', ' ""calico-node-8msq2"": 34.59}""']"
1780436782.6034503,node-0,39.5,"{worker-45adb7409f430f55-6f69bc8589-7dz7p"": 0.28","[' ""kube-controller-manager-node-0"": 1.88}""']"
1780436783.3274329,node-2,1.4,"{speaker-z8zc6"": 32.98","[' ""worker-4dd59aea96ab30b4-9679dbcd-llcw5"": 0.3', ' ""worker-a55aa23d7c2a7c80-8c49d7cdc-p5vwt"": 0.28', ' ""worker-530c944fe7e078ff-69fcfd9f8d-ghph4"": 0.32', ' ""worker-4f5eafc2b3d6ead5-7c55bcff4-6hkf2"": 0.31', ' ""worker-046b5f12d0ed300f-7ddd689876-zcthh"": 0.37', ' ""worker-b81ed828cb5e7192-86867c54f4-zgh6t"": 0.26', ' ""worker-b5450811f2226912-5564848d78-mc57x"": 0.28}""']"
1780436783.5611303,node-1,42.6,"{worker-7b2c43a2bc30f6bb-57fb7969b-kcffn"": 0.27","[' ""worker-c2ea3952c7a77d53-7cd9c7b5ff-sd8rs"": 0.43', ' ""kube-scheduler-node-1"": 3.31', ' ""node-metrics-collector-vm8ww"": 38.27}""']"
1780436783.783453,node-0,44.1,"{worker-21e3d223c039daac-7f9588ffb-6bp5t"": 0.25","[' ""worker-41b8611922a7e03f-7d6b8f85cd-blr79"": 0.36', ' ""worker-8a9817064c66ff2f-5df5cb694c-4thl7"": 0.31', ' ""worker-96149d3ed4f00afb-55dc9bd5c4-cn4q5"": 0.23', ' ""worker-c864b7cf40f389cb-59db9bc86b-hkn77"": 0.4}""']"
1780436784.62683,node-2,2.8,"{worker-03e48744252ef722-5cb57fc6f4-smb6r"": 0.41}""",
1780436784.756149,node-1,41.1,"{worker-8d13ca6c1e7b4541-b678976d-l6vvs"": 0.27","[' ""kube-proxy-m67lt"": 0.18', ' ""controller-666f99f6ff-5c85s"": 1.07', ' ""worker-80ba614b065a6836-677f97d675-vzgks"": 0.28', ' ""worker-abee572c88a5173c-74bb4f5fdb-t8dr6"": 0.26', ' ""worker-1573b95c039e51cc-594674c4db-ftnwn"": 0.35', ' ""worker-fc4cdb6f79037e08-69c699f559-ntdl7"": 0.15', ' ""worker-1661c8faccd5c7ce-7589798597-wlcht"": 0.33', ' ""coredns-69db55dd76-4lhgz"": 1.89}""']"
1780436784.9706693,node-0,40.7,"{worker-1de6db5cc9a0296e-6c8cd855c9-plw4p"": 0.28","[' ""worker-4b22cc3e1988174e-5799474695-x7bpm"": 0.33}""']"
