timestamp,node,cpu_pct,pods,
1780892098.363942,node-0,31.5,"{worker-8ef86af9762af347-5d684cffd6-lz86n"": 0.22","[' ""worker-db6be4a997f386b3-6f7bd4fcfd-ksxtz"": 0.24', ' ""worker-45adb7409f430f55-5454898758-2pjcl"": 0.19', ' ""worker-60bb8c2ce1c44989-585f5f8f8d-c9xnq"": 0.16', ' ""worker-a4a3c0390fad6c1a-6f5fd46dc9-wxtvh"": 0.22}""']"
1780892099.173486,node-2,1.1,"{worker-a83894b2184e57e7-77d48698c9-wzjsb"": 0.29","[' ""node-metrics-collector-gsrn8"": 20.0}""']"
1780892099.3101501,node-1,1.1,"{worker-f0fa62feeb880620-6f5ccf85d4-nhj65"": 0.19","[' ""worker-8d5a5cbc5dcaf950-795dbc5877-mzzs6"": 0.18', ' ""worker-b5450811f2226912-7997468867-pxf7x"": 0.17}""']"
1780892099.4898477,node-0,29.3,"{worker-7b2c43a2bc30f6bb-75855b864c-ctdq4"": 0.18","[' ""worker-8d13ca6c1e7b4541-64dfd6b499-rm6nt"": 0.18', ' ""worker-03e48744252ef722-5799ccb989-84jpv"": 0.17', ' ""kube-proxy-xhdb4"": 19.76', ' ""worker-0aab83a24e916a30-6dd95c7584-gqlcb"": 0.11', ' ""worker-b1034a4b389601e0-6cf5956dcd-z7jxp"": 0.19}""']"
1780892100.2901254,node-2,6.7,"{worker-18ed3ca44bd1f7d4-54b87969ff-n5498"": 0.24","[' ""worker-4dd59aea96ab30b4-858f47b88b-g4qc8"": 0.11', ' ""worker-bbc455780b7161c4-6b5dd776c4-2grmg"": 0.18', ' ""worker-f274d71de386ccc7-68c7455f75-vtgk4"": 0.15}""']"
1780892100.4279618,node-1,1.4,"{worker-1573b95c039e51cc-bcd7cd759-dzmqq"": 0.2","[' ""worker-64f056310269572d-cbb9b79c9-bvfrg"": 0.19', ' ""worker-38c3814fedc3e476-5bf68c8b78-25hkd"": 0.22}""']"
1780892100.6075764,node-0,34.1,"{worker-7fa05b607ae861b8-55cdc95c6b-rpwhn"": 13243.16","[' ""calico-node-wj9s8"": 38.87}""']"
1780892101.4010234,node-2,1.7,"{worker-8a9817064c66ff2f-75c87f75f-5n6tw"": 0.28}""",
1780892101.5401952,node-1,2.1,"{worker-c8c43e1a911f29e5-56ccf5c49-z7jjb"": 0.12","[' ""worker-c6899d1b80112b58-6658557c5d-q6mc9"": 0.16', ' ""worker-a0ed6d33dc4622e0-545b7475ff-pmb2l"": 0.19', ' ""worker-7958f89676bf3653-6b5bcd47bf-2fq6x"": 0.24', ' ""kube-controller-manager-node-1"": 10.07}""']"
1780892101.7206655,node-0,32.3,"{worker-57d15fc6e7154e6c-77785f9d4b-6xntg"": 0.19","[' ""worker-73e9cf25a1a3b312-5c79df49b9-598r5"": 0.17}""']"
1780892102.5142345,node-2,1.6,"{worker-c79aae5f316a650e-68d7565ddb-vhtf5"": 0.29","[' ""worker-06da275043bac552-794f85d7f6-8k6wp"": 0.23', ' ""worker-97b9300c3b009d6e-7d6fcf4874-ctcr9"": 0.24}""']"
1780892102.6541052,node-1,1.4,"{worker-5a214e8e45500489-5cfb9f7d4c-fkp56"": 0.11","[' ""worker-bc378b6d0bed3329-6bbcc49f56-27wc2"": 0.19', ' ""worker-fe016d40663e76e9-556f49db4b-lkkq6"": 0.27', ' ""worker-cebc121403bf0d9d-66f8684bfb-gd6ms"": 0.22', ' ""kube-scheduler-node-1"": 2.96}""']"
1780892102.8315883,node-0,31.9,"{worker-fcc7dff74ceb0deb-5c96f645b-g9rxn"": 0.17","[' ""worker-70b9cea7ca266637-5b6b9c5c87-scw6v"": 0.11', ' ""speaker-4dk67"": 14.3', ' ""worker-3efeb602c2eb29e2-7ff979c898-54f9d"": 0.16}""']"
1780892103.6295924,node-2,2.0,"{worker-8edcb2c8634528c6-78cdb47bf8-wfbfk"": 0.2","[' ""worker-7e425fa87bc12971-fcfd4f7b-p248r"": 0.22', ' ""worker-abee572c88a5173c-6c446c4654-lrmm5"": 0.25', ' ""worker-734272c01926d196-dfd9f9f44-45k6q"": 172.9', ' ""worker-d27353c8ad7c924a-588dcf95d8-2gbm7"": 0.26}""']"
1780892103.7683926,node-1,1.3,"{worker-4f931629ab2497de-c75996879-z26wz"": 0.2","[' ""worker-d73164944f1fe92f-d5f66744-74g9j"": 0.12}""']"
1780892103.9435945,node-0,30.8,"{worker-c864b7cf40f389cb-98f545bf-p4947"": 0.18}""",
