timestamp,node,cpu_pct,mem_used_mb,mem_total_mb,mem_pct,load1,load5,load15
1780304338.4564407,node-0,0.38,3625.0,257840.9,1.4,1.634,1.015,0.785
1780304339.110048,node-1,12.7,10590.0,257840.9,4.1,7.959,7.047,6.93
1780304339.3371227,node-2,1.61,11232.5,257840.9,4.4,8.772,4.11,3.205
1780304339.458896,node-0,0.47,3624.5,257840.9,1.4,1.634,1.015,0.785
1780304340.1119702,node-1,9.86,10588.9,257840.9,4.1,7.401,6.947,6.897
1780304340.3395686,node-2,0.9,11232.3,257840.9,4.4,8.07,4.042,3.188
1780304340.4613545,node-0,0.53,3619.6,257840.9,1.4,1.503,0.998,0.78
1780304341.11433,node-1,11.4,10589.9,257840.9,4.1,7.401,6.947,6.897
1780304341.3420286,node-2,0.88,11233.6,257840.9,4.4,8.07,4.042,3.188
1780304341.4638028,node-0,0.42,3619.6,257840.9,1.4,1.503,0.998,0.78
1780304342.1167045,node-1,11.28,10582.3,257840.9,4.1,7.401,6.947,6.897
1780304342.344412,node-2,0.52,11230.6,257840.9,4.4,8.07,4.042,3.188
1780304342.4661334,node-0,0.23,3619.0,257840.9,1.4,1.503,0.998,0.78
1780304343.1190724,node-1,12.12,10581.0,257840.9,4.1,7.401,6.947,6.897
1780304343.3466187,node-2,0.72,11228.5,257840.9,4.4,8.07,4.042,3.188
1780304343.4683907,node-0,0.33,3618.4,257840.9,1.4,1.503,0.998,0.78
1780304344.1213608,node-1,10.48,10580.2,257840.9,4.1,7.401,6.947,6.897
1780304344.3485286,node-2,0.5,11228.5,257840.9,4.4,8.07,4.042,3.188
1780304344.4705346,node-0,0.4,3618.3,257840.9,1.4,1.503,0.998,0.78
1780304345.124042,node-1,11.58,10585.8,257840.9,4.1,7.209,6.914,6.887
1780304345.3509028,node-2,1.9,11230.9,257840.9,4.4,7.423,3.974,3.17
1780304345.4729557,node-0,0.65,3619.0,257840.9,1.4,1.382,0.981,0.776
1780304346.1272163,node-1,10.7,10584.1,257840.9,4.1,7.209,6.914,6.887
1780304346.3533669,node-2,0.73,11236.7,257840.9,4.4,7.423,3.974,3.17
1780304346.4754431,node-0,0.65,3613.8,257840.9,1.4,1.382,0.981,0.776
1780304347.129667,node-1,11.26,10583.1,257840.9,4.1,7.209,6.914,6.887
1780304347.3558114,node-2,1.07,11238.9,257840.9,4.4,7.423,3.974,3.17
1780304347.4779031,node-0,0.88,3605.7,257840.9,1.4,1.382,0.981,0.776
1780304348.1321306,node-1,9.91,10582.8,257840.9,4.1,7.209,6.914,6.887
1780304348.3582668,node-2,2.92,11239.2,257840.9,4.4,7.423,3.974,3.17
1780304348.480288,node-0,0.28,3604.7,257840.9,1.4,1.382,0.981,0.776
1780304349.1346018,node-1,11.58,10581.2,257840.9,4.1,7.209,6.914,6.887
1780304349.3607943,node-2,2.53,11252.0,257840.9,4.4,7.423,3.974,3.17
1780304349.4817512,node-0,1.1,3599.2,257840.9,1.4,1.382,0.981,0.776
1780304350.1371315,node-1,11.79,10584.1,257840.9,4.1,6.872,6.849,6.866
1780304350.363226,node-2,1.98,11252.0,257840.9,4.4,6.829,3.908,3.153
1780304350.484261,node-0,0.95,3599.1,257840.9,1.4,1.271,0.965,0.771
1780304351.1396453,node-1,11.75,10586.1,257840.9,4.1,6.872,6.849,6.866
1780304351.3656957,node-2,0.87,11258.1,257840.9,4.4,6.829,3.908,3.153
1780304351.4867158,node-0,0.62,3602.4,257840.9,1.4,1.271,0.965,0.771
1780304352.1422386,node-1,11.69,10578.7,257840.9,4.1,6.872,6.849,6.866
1780304352.3675516,node-2,1.8,11259.5,257840.9,4.4,6.829,3.908,3.153
1780304352.489158,node-0,0.23,3603.7,257840.9,1.4,1.271,0.965,0.771
1780304353.145726,node-1,18.9,10622.8,257840.9,4.1,6.872,6.849,6.866
1780304353.3700254,node-2,1.0,11259.4,257840.9,4.4,6.829,3.908,3.153
1780304353.491609,node-0,0.92,3599.5,257840.9,1.4,1.271,0.965,0.771
1780304354.14819,node-1,10.4,10578.3,257840.9,4.1,6.872,6.849,6.866
1780304354.372524,node-2,0.8,11257.6,257840.9,4.4,6.829,3.908,3.153
1780304354.494061,node-0,0.4,3606.1,257840.9,1.4,1.271,0.965,0.771
1780304355.150701,node-1,10.08,10578.2,257840.9,4.1,6.962,6.868,6.873
1780304355.3749635,node-2,0.53,11257.0,257840.9,4.4,6.282,3.843,3.136
1780304355.4964945,node-0,0.83,3616.4,257840.9,1.4,1.169,0.949,0.767
1780304356.153201,node-1,7.13,10577.0,257840.9,4.1,6.962,6.868,6.873
1780304356.3774383,node-2,1.25,11261.3,257840.9,4.4,6.282,3.843,3.136
1780304356.498943,node-0,0.75,3605.3,257840.9,1.4,1.169,0.949,0.767
1780304357.155662,node-1,11.54,10576.5,257840.9,4.1,6.962,6.868,6.873
1780304357.3795078,node-2,0.93,11260.8,257840.9,4.4,6.282,3.843,3.136
1780304357.5012915,node-0,0.7,3605.4,257840.9,1.4,1.169,0.949,0.767
1780304358.1581447,node-1,11.93,10575.0,257840.9,4.1,6.962,6.868,6.873
1780304358.3819392,node-2,2.25,11254.2,257840.9,4.4,6.282,3.843,3.136
1780304358.5033917,node-0,0.62,3601.1,257840.9,1.4,1.169,0.949,0.767
1780304359.1605887,node-1,9.32,10574.9,257840.9,4.1,6.962,6.868,6.873
1780304359.38388,node-2,1.15,11255.2,257840.9,4.4,6.282,3.843,3.136
1780304359.5066483,node-0,0.75,3601.9,257840.9,1.4,1.169,0.949,0.767
1780304360.16363,node-1,12.79,10576.5,257840.9,4.1,7.046,6.887,6.879
1780304360.3862019,node-2,0.85,11246.6,257840.9,4.4,5.778,3.779,3.119
1780304360.5090792,node-0,0.95,3605.7,257840.9,1.4,1.076,0.933,0.763
1780304361.16613,node-1,10.99,10574.0,257840.9,4.1,7.046,6.887,6.879
1780304361.3885925,node-2,0.6,11246.6,257840.9,4.4,5.778,3.779,3.119
1780304361.5115616,node-0,0.42,3605.5,257840.9,1.4,1.076,0.933,0.763
1780304362.1685483,node-1,10.44,10570.2,257840.9,4.1,7.046,6.887,6.879
1780304362.3909712,node-2,0.85,11243.8,257840.9,4.4,5.778,3.779,3.119
1780304362.5139735,node-0,0.97,3604.7,257840.9,1.4,1.076,0.933,0.763
1780304363.1709747,node-1,10.75,10570.1,257840.9,4.1,7.046,6.887,6.879
1780304363.3933632,node-2,0.75,11233.6,257840.9,4.4,5.778,3.779,3.119
1780304363.516386,node-0,0.38,3604.5,257840.9,1.4,1.076,0.933,0.763
1780304364.1734636,node-1,12.15,10571.7,257840.9,4.1,7.046,6.887,6.879
1780304364.3957667,node-2,0.53,11231.6,257840.9,4.4,5.778,3.779,3.119
1780304364.5187812,node-0,0.77,3605.0,257840.9,1.4,1.076,0.933,0.763
1780304365.175955,node-1,12.57,10570.9,257840.9,4.1,6.962,6.872,6.874
1780304365.3981137,node-2,1.0,11230.6,257840.9,4.4,5.396,3.732,3.107
1780304365.5210512,node-0,0.95,3606.0,257840.9,1.4,0.989,0.917,0.758
1780304366.1784616,node-1,8.92,10568.4,257840.9,4.1,6.962,6.872,6.874
1780304366.4005005,node-2,1.52,11226.5,257840.9,4.4,5.396,3.732,3.107
1780304366.5235767,node-0,0.75,3604.5,257840.9,1.4,0.989,0.917,0.758
1780304367.1809282,node-1,14.44,10567.5,257840.9,4.1,6.962,6.872,6.874
1780304367.4029381,node-2,2.35,11228.5,257840.9,4.4,5.396,3.732,3.107
1780304367.5259702,node-0,0.75,3605.7,257840.9,1.4,0.989,0.917,0.758
1780304368.183368,node-1,10.91,10566.0,257840.9,4.1,6.962,6.872,6.874
1780304368.404481,node-2,2.1,11236.6,257840.9,4.4,5.396,3.732,3.107
1780304368.5279636,node-0,0.57,3603.6,257840.9,1.4,0.989,0.917,0.758
1780304369.1849961,node-1,10.46,10564.5,257840.9,4.1,6.962,6.872,6.874
1780304369.4068775,node-2,1.23,11234.5,257840.9,4.4,5.396,3.732,3.107
1780304369.530286,node-0,0.47,3606.3,257840.9,1.4,0.989,0.917,0.758
1780304370.1874359,node-1,11.1,10567.2,257840.9,4.1,6.805,6.841,6.864
1780304370.4092104,node-2,0.38,11233.9,257840.9,4.4,5.043,3.687,3.095
1780304370.5326748,node-0,0.99,3599.9,257840.9,1.4,0.91,0.901,0.754
1780304371.1899405,node-1,12.92,10566.4,257840.9,4.1,6.805,6.841,6.864
1780304371.4113955,node-2,0.6,11237.8,257840.9,4.4,5.043,3.687,3.095
1780304371.5350811,node-0,0.28,3600.5,257840.9,1.4,0.91,0.901,0.754
1780304372.1927834,node-1,11.07,10555.0,257840.9,4.1,6.805,6.841,6.864
1780304372.4137962,node-2,0.47,11236.2,257840.9,4.4,5.043,3.687,3.095
1780304372.5373237,node-0,0.67,3602.6,257840.9,1.4,0.91,0.901,0.754
1780304373.195268,node-1,10.47,10555.9,257840.9,4.1,6.805,6.841,6.864
1780304373.4161491,node-2,1.2,11238.4,257840.9,4.4,5.043,3.687,3.095
1780304373.5396807,node-0,0.38,3602.1,257840.9,1.4,0.91,0.901,0.754
1780304374.1977592,node-1,12.35,10559.1,257840.9,4.1,6.805,6.841,6.864
1780304374.4179482,node-2,0.42,11237.7,257840.9,4.4,5.043,3.687,3.095
1780304374.541939,node-0,0.67,3603.5,257840.9,1.4,0.91,0.901,0.754
1780304375.2012897,node-1,12.79,10564.5,257840.9,4.1,6.821,6.844,6.865
1780304375.420545,node-2,0.7,11236.4,257840.9,4.4,4.639,3.625,3.078
1780304375.5441263,node-0,0.57,3606.6,257840.9,1.4,0.836,0.886,0.75
1780304376.2028272,node-1,9.0,10562.2,257840.9,4.1,6.821,6.844,6.865
1780304376.422933,node-2,1.7,11246.1,257840.9,4.4,4.639,3.625,3.078
1780304376.5457523,node-0,0.85,3604.1,257840.9,1.4,0.836,0.886,0.75
1780304377.205252,node-1,11.88,10561.2,257840.9,4.1,6.821,6.844,6.865
1780304377.4253628,node-2,0.85,11243.9,257840.9,4.4,4.639,3.625,3.078
1780304377.5482452,node-0,1.1,3604.6,257840.9,1.4,0.836,0.886,0.75
1780304378.2076223,node-1,11.53,10560.5,257840.9,4.1,6.821,6.844,6.865
1780304378.4274905,node-2,2.47,11250.4,257840.9,4.4,4.639,3.625,3.078
1780304378.5506766,node-0,0.5,3604.8,257840.9,1.4,0.836,0.886,0.75
1780304379.2097394,node-1,9.63,10558.7,257840.9,4.1,6.821,6.844,6.865
1780304379.4298666,node-2,0.97,11251.1,257840.9,4.4,4.639,3.625,3.078
1780304379.5531058,node-0,0.42,3602.2,257840.9,1.4,0.836,0.886,0.75
1780304380.212133,node-1,24.06,10585.5,257840.9,4.1,6.916,6.863,6.871
1780304380.4322383,node-2,75.15,11854.4,257840.9,4.6,29.012,8.695,4.722
1780304380.555574,node-0,0.84,3607.3,257840.9,1.4,0.769,0.871,0.745
1780304381.2145412,node-1,17.6,10650.3,257840.9,4.1,6.916,6.863,6.871
1780304381.4345636,node-2,33.17,11686.1,257840.9,4.5,29.012,8.695,4.722
1780304381.5579987,node-0,0.77,3602.1,257840.9,1.4,0.769,0.871,0.745
1780304382.2163544,node-1,28.86,10744.3,257840.9,4.2,6.916,6.863,6.871
1780304382.4370024,node-2,34.77,11688.0,257840.9,4.5,29.012,8.695,4.722
1780304382.5604446,node-0,0.45,3601.3,257840.9,1.4,0.769,0.871,0.745
1780304383.2199857,node-1,18.49,10703.1,257840.9,4.2,6.916,6.863,6.871
1780304383.4393876,node-2,29.69,11691.1,257840.9,4.5,29.012,8.695,4.722
1780304383.5628796,node-0,0.7,3595.6,257840.9,1.4,0.769,0.871,0.745
1780304384.2231805,node-1,15.62,10646.4,257840.9,4.1,6.916,6.863,6.871
1780304384.4417338,node-2,30.77,11688.6,257840.9,4.5,29.012,8.695,4.722
1780304384.5653162,node-0,0.45,3596.3,257840.9,1.4,0.769,0.871,0.745
1780304385.225589,node-1,11.06,10644.3,257840.9,4.1,6.682,6.815,6.855
1780304385.4441357,node-2,32.27,11687.7,257840.9,4.5,26.849,8.584,4.707
1780304385.5678315,node-0,1.25,3601.9,257840.9,1.4,0.788,0.874,0.747
1780304386.2279654,node-1,9.4,10642.3,257840.9,4.1,6.682,6.815,6.855
1780304386.446517,node-2,21.95,11634.0,257840.9,4.5,26.849,8.584,4.707
1780304386.5702739,node-0,0.7,3600.3,257840.9,1.4,0.788,0.874,0.747
1780304387.230431,node-1,12.0,10642.3,257840.9,4.1,6.682,6.815,6.855
1780304387.448911,node-2,17.38,11631.8,257840.9,4.5,26.849,8.584,4.707
1780304387.5727162,node-0,0.8,3595.8,257840.9,1.4,0.788,0.874,0.747
1780304388.2327926,node-1,10.69,10637.1,257840.9,4.1,6.682,6.815,6.855
1780304388.451316,node-2,24.09,11625.1,257840.9,4.5,26.849,8.584,4.707
1780304388.5752153,node-0,1.94,3602.0,257840.9,1.4,0.788,0.874,0.747
1780304389.2351563,node-1,10.98,10635.7,257840.9,4.1,6.682,6.815,6.855
1780304389.4543452,node-2,22.83,11604.1,257840.9,4.5,26.849,8.584,4.707
1780304389.5785336,node-0,1.2,3601.4,257840.9,1.4,0.788,0.874,0.747
1780304390.2378192,node-1,11.26,10639.3,257840.9,4.1,6.547,6.785,6.845
1780304390.457644,node-2,19.64,11600.8,257840.9,4.5,24.858,8.475,4.692
1780304390.580963,node-0,0.78,3596.7,257840.9,1.4,0.724,0.859,0.742
1780304391.2401812,node-1,11.19,10637.0,257840.9,4.1,6.547,6.785,6.845
1780304391.460097,node-2,18.73,11599.3,257840.9,4.5,24.858,8.475,4.692
1780304391.5834813,node-0,0.78,3595.9,257840.9,1.4,0.724,0.859,0.742
1780304392.2426112,node-1,12.37,10629.6,257840.9,4.1,6.547,6.785,6.845
1780304392.462543,node-2,21.48,11597.6,257840.9,4.5,24.858,8.475,4.692
1780304392.5857294,node-0,0.78,3596.5,257840.9,1.4,0.724,0.859,0.742
1780304393.2450814,node-1,11.0,10628.1,257840.9,4.1,6.547,6.785,6.845
1780304393.4650688,node-2,21.87,11596.2,257840.9,4.5,24.858,8.475,4.692
1780304393.588109,node-0,0.72,3599.7,257840.9,1.4,0.724,0.859,0.742
1780304394.2474804,node-1,12.77,10626.8,257840.9,4.1,6.547,6.785,6.845
1780304394.4675605,node-2,20.53,11596.5,257840.9,4.5,24.858,8.475,4.692
1780304394.5896428,node-0,0.4,3598.7,257840.9,1.4,0.724,0.859,0.742
1780304395.2498987,node-1,11.09,10621.6,257840.9,4.1,6.503,6.772,6.84
1780304395.4700825,node-2,21.01,11596.4,257840.9,4.5,23.668,8.5,4.721
1780304395.5918663,node-0,1.12,3604.5,257840.9,1.4,0.666,0.844,0.738
1780304396.2522838,node-1,11.19,10619.6,257840.9,4.1,6.503,6.772,6.84
1780304396.4726436,node-2,21.71,11593.4,257840.9,4.5,23.668,8.5,4.721
1780304396.5942907,node-0,0.58,3606.2,257840.9,1.4,0.666,0.844,0.738
1780304397.2546604,node-1,11.96,10618.5,257840.9,4.1,6.503,6.772,6.84
1780304397.4751532,node-2,23.75,11596.6,257840.9,4.5,23.668,8.5,4.721
1780304397.5966592,node-0,1.1,3604.0,257840.9,1.4,0.666,0.844,0.738
1780304398.256434,node-1,10.95,10617.1,257840.9,4.1,6.503,6.772,6.84
1780304398.4784129,node-2,21.84,11617.7,257840.9,4.5,23.668,8.5,4.721
1780304398.5990791,node-0,0.25,3603.2,257840.9,1.4,0.666,0.844,0.738
1780304399.2588325,node-1,16.54,10598.6,257840.9,4.1,6.503,6.772,6.84
1780304399.480926,node-2,22.33,11609.0,257840.9,4.5,23.668,8.5,4.721
1780304399.601351,node-0,0.53,3601.2,257840.9,1.4,0.666,0.844,0.738
1780304400.2612145,node-1,11.2,10603.5,257840.9,4.1,5.982,6.659,6.803
1780304400.483421,node-2,19.27,11608.8,257840.9,4.5,22.654,8.542,4.755
1780304400.6038043,node-0,0.62,3595.5,257840.9,1.4,0.612,0.83,0.733
1780304401.2635438,node-1,11.74,10610.6,257840.9,4.1,5.982,6.659,6.803
1780304401.4870775,node-2,20.94,11614.4,257840.9,4.5,22.654,8.542,4.755
1780304401.606195,node-0,0.57,3599.6,257840.9,1.4,0.612,0.83,0.733
1780304402.2659636,node-1,9.67,10598.1,257840.9,4.1,5.982,6.659,6.803
1780304402.4896348,node-2,21.54,11614.1,257840.9,4.5,22.654,8.542,4.755
1780304402.6085117,node-0,1.15,3595.6,257840.9,1.4,0.612,0.83,0.733
1780304403.269583,node-1,12.59,10596.9,257840.9,4.1,5.982,6.659,6.803
1780304403.4929512,node-2,20.87,11614.8,257840.9,4.5,22.654,8.542,4.755
1780304403.6109126,node-0,0.23,3595.1,257840.9,1.4,0.612,0.83,0.733
1780304404.271977,node-1,11.89,10595.1,257840.9,4.1,5.982,6.659,6.803
1780304404.4950447,node-2,19.78,11613.3,257840.9,4.5,22.654,8.542,4.755
1780304404.6130996,node-0,0.9,3592.5,257840.9,1.4,0.612,0.83,0.733
1780304405.2753804,node-1,10.41,10595.0,257840.9,4.1,5.583,6.565,6.772
1780304405.4974492,node-2,21.74,11611.9,257840.9,4.5,22.041,8.649,4.811
1780304405.615511,node-0,0.6,3599.0,257840.9,1.4,0.563,0.816,0.729
1780304406.2779014,node-1,12.46,10593.6,257840.9,4.1,5.583,6.565,6.772
1780304406.499508,node-2,22.34,11611.0,257840.9,4.5,22.041,8.649,4.811
1780304406.6179712,node-0,1.02,3599.4,257840.9,1.4,0.563,0.816,0.729
1780304407.2799778,node-1,9.52,10592.1,257840.9,4.1,5.583,6.565,6.772
1780304407.5019383,node-2,20.4,11608.5,257840.9,4.5,22.041,8.649,4.811
1780304407.6204054,node-0,0.8,3599.6,257840.9,1.4,0.563,0.816,0.729
1780304408.2824564,node-1,10.51,10593.2,257840.9,4.1,5.583,6.565,6.772
1780304408.5051515,node-2,22.05,11616.2,257840.9,4.5,22.041,8.649,4.811
1780304408.6228268,node-0,0.85,3602.2,257840.9,1.4,0.563,0.816,0.729
1780304409.284889,node-1,12.04,10587.5,257840.9,4.1,5.583,6.565,6.772
1780304409.5087519,node-2,23.69,11608.3,257840.9,4.5,22.041,8.649,4.811
1780304409.6251898,node-0,0.33,3601.9,257840.9,1.4,0.563,0.816,0.729
1780304410.2872784,node-1,10.81,10587.8,257840.9,4.1,5.536,6.539,6.762
1780304410.511191,node-2,20.78,11608.0,257840.9,4.5,20.596,8.571,4.806
1780304410.6274931,node-0,1.02,3603.3,257840.9,1.4,0.598,0.819,0.73
1780304411.2897348,node-1,12.01,10586.8,257840.9,4.1,5.536,6.539,6.762
1780304411.5136328,node-2,20.04,11612.9,257840.9,4.5,20.596,8.571,4.806
1780304411.6298873,node-0,0.57,3601.8,257840.9,1.4,0.598,0.819,0.73
1780304412.2921948,node-1,13.0,10575.9,257840.9,4.1,5.536,6.539,6.762
1780304412.5160398,node-2,22.57,11610.4,257840.9,4.5,20.596,8.571,4.806
1780304412.6321895,node-0,0.8,3611.6,257840.9,1.4,0.598,0.819,0.73
1780304413.2947245,node-1,10.91,10573.9,257840.9,4.1,5.536,6.539,6.762
1780304413.5184162,node-2,21.53,11603.9,257840.9,4.5,20.596,8.571,4.806
1780304413.6345556,node-0,0.3,3611.8,257840.9,1.4,0.598,0.819,0.73
1780304414.2979288,node-1,11.82,10574.6,257840.9,4.1,5.536,6.539,6.762
1780304414.5202699,node-2,19.76,11602.2,257840.9,4.5,20.596,8.571,4.806
1780304414.6368418,node-0,0.87,3611.1,257840.9,1.4,0.598,0.819,0.73
1780304415.300404,node-1,11.08,10583.4,257840.9,4.1,5.493,6.513,6.752
1780304415.5226443,node-2,20.54,11590.7,257840.9,4.5,19.667,8.579,4.829
1780304415.639322,node-0,0.47,3609.4,257840.9,1.4,0.55,0.806,0.726
1780304416.303732,node-1,11.12,10579.2,257840.9,4.1,5.493,6.513,6.752
1780304416.525057,node-2,22.08,11586.7,257840.9,4.5,19.667,8.579,4.829
1780304416.641737,node-0,0.97,3599.2,257840.9,1.4,0.55,0.806,0.726
1780304417.30618,node-1,10.86,10578.9,257840.9,4.1,5.493,6.513,6.752
1780304417.527452,node-2,21.13,11587.5,257840.9,4.5,19.667,8.579,4.829
1780304417.6442819,node-0,0.75,3597.3,257840.9,1.4,0.55,0.806,0.726
1780304418.3086183,node-1,10.9,10578.2,257840.9,4.1,5.493,6.513,6.752
1780304418.5298095,node-2,20.47,11590.2,257840.9,4.5,19.667,8.579,4.829
1780304418.6466951,node-0,0.72,3601.6,257840.9,1.4,0.55,0.806,0.726
1780304419.3101325,node-1,10.55,10569.8,257840.9,4.1,5.493,6.513,6.752
1780304419.5320246,node-2,22.12,11578.2,257840.9,4.5,19.667,8.579,4.829
1780304419.6496446,node-0,0.17,3600.8,257840.9,1.4,0.55,0.806,0.726
1780304420.3119566,node-1,12.08,10574.9,257840.9,4.1,5.373,6.471,6.737
1780304420.5343955,node-2,21.97,11580.0,257840.9,4.5,18.572,8.536,4.835
1780304420.6519897,node-0,1.23,3606.2,257840.9,1.4,0.586,0.809,0.728
1780304421.314522,node-1,10.91,10589.6,257840.9,4.1,5.373,6.471,6.737
1780304421.5368562,node-2,19.66,11587.4,257840.9,4.5,18.572,8.536,4.835
1780304421.6537483,node-0,0.35,3604.6,257840.9,1.4,0.586,0.809,0.728
1780304422.3159773,node-1,10.7,10577.8,257840.9,4.1,5.373,6.471,6.737
1780304422.5392463,node-2,21.1,11586.5,257840.9,4.5,18.572,8.536,4.835
1780304422.655271,node-0,0.72,3611.9,257840.9,1.4,0.586,0.809,0.728
1780304423.318441,node-1,12.69,10579.0,257840.9,4.1,5.373,6.471,6.737
1780304423.5416203,node-2,22.38,11581.6,257840.9,4.5,18.572,8.536,4.835
1780304423.657704,node-0,0.62,3604.9,257840.9,1.4,0.586,0.809,0.728
1780304424.3199632,node-1,11.9,10577.5,257840.9,4.1,5.373,6.471,6.737
1780304424.5440059,node-2,20.36,11581.5,257840.9,4.5,18.572,8.536,4.835
1780304424.660043,node-0,0.45,3604.4,257840.9,1.4,0.586,0.809,0.728
1780304425.3215733,node-1,11.37,10575.7,257840.9,4.1,5.183,6.413,6.717
1780304425.547148,node-2,21.73,11582.7,257840.9,4.5,17.565,8.493,4.842
1780304425.6622782,node-0,0.67,3613.7,257840.9,1.4,0.539,0.795,0.724
1780304426.3239675,node-1,11.12,10565.6,257840.9,4.1,5.183,6.413,6.717
1780304426.5495842,node-2,20.26,11582.1,257840.9,4.5,17.565,8.493,4.842
1780304426.6647565,node-0,0.55,3605.5,257840.9,1.4,0.539,0.795,0.724
1780304427.3263543,node-1,12.25,10563.5,257840.9,4.1,5.183,6.413,6.717
1780304427.551974,node-2,22.99,11581.9,257840.9,4.5,17.565,8.493,4.842
1780304427.6673334,node-0,1.05,3607.2,257840.9,1.4,0.539,0.795,0.724
1780304428.3287232,node-1,10.15,10561.7,257840.9,4.1,5.183,6.413,6.717
1780304428.5543168,node-2,21.02,11588.1,257840.9,4.5,17.565,8.493,4.842
1780304428.669752,node-0,0.3,3605.8,257840.9,1.4,0.539,0.795,0.724
1780304429.3311353,node-1,10.91,10562.1,257840.9,4.1,5.183,6.413,6.717
1780304429.5567057,node-2,22.45,11569.2,257840.9,4.5,17.565,8.493,4.842
1780304429.6721263,node-0,0.68,3602.8,257840.9,1.4,0.539,0.795,0.724
1780304430.3343942,node-1,11.59,10564.6,257840.9,4.1,4.928,6.339,6.691
1780304430.5592096,node-2,20.83,11568.9,257840.9,4.5,17.36,8.602,4.896
1780304430.674595,node-0,0.75,3612.1,257840.9,1.4,0.576,0.799,0.726
1780304431.3361952,node-1,10.66,10566.8,257840.9,4.1,4.928,6.339,6.691
1780304431.561625,node-2,20.58,11572.3,257840.9,4.5,17.36,8.602,4.896
1780304431.677042,node-0,0.55,3610.0,257840.9,1.4,0.576,0.799,0.726
1780304432.3385994,node-1,11.07,10550.0,257840.9,4.1,4.928,6.339,6.691
1780304432.5647562,node-2,21.31,11562.5,257840.9,4.5,17.36,8.602,4.896
1780304432.6794267,node-0,0.28,3609.3,257840.9,1.4,0.576,0.799,0.726
1780304433.3410342,node-1,11.67,10549.1,257840.9,4.1,4.928,6.339,6.691
1780304433.5671232,node-2,20.89,11564.3,257840.9,4.5,17.36,8.602,4.896
1780304433.6817317,node-0,0.5,3612.3,257840.9,1.4,0.576,0.799,0.726
1780304434.3431692,node-1,12.49,10554.9,257840.9,4.1,4.928,6.339,6.691
1780304434.5696254,node-2,20.67,11562.1,257840.9,4.5,17.36,8.602,4.896
1780304434.6838663,node-0,0.28,3612.6,257840.9,1.4,0.576,0.799,0.726
1780304435.3463373,node-1,10.58,10551.8,257840.9,4.1,4.613,6.25,6.661
1780304435.57203,node-2,20.44,11561.3,257840.9,4.5,16.69,8.608,4.919
1780304435.6862335,node-0,0.8,3609.5,257840.9,1.4,0.529,0.785,0.722
1780304436.3478494,node-1,11.08,10550.1,257840.9,4.1,4.613,6.25,6.661
1780304436.574408,node-2,22.24,11564.9,257840.9,4.5,16.69,8.608,4.919
1780304436.688446,node-0,0.43,3612.0,257840.9,1.4,0.529,0.785,0.722
1780304437.3502314,node-1,11.25,10548.1,257840.9,4.1,4.613,6.25,6.661
1780304437.5768445,node-2,21.63,11564.0,257840.9,4.5,16.69,8.608,4.919
1780304437.6909285,node-0,0.93,3615.7,257840.9,1.4,0.529,0.785,0.722
1780304438.3526149,node-1,10.13,10547.4,257840.9,4.1,4.613,6.25,6.661
1780304438.57924,node-2,21.18,11551.6,257840.9,4.5,16.69,8.608,4.919
1780304438.6933882,node-0,0.3,3617.1,257840.9,1.4,0.529,0.785,0.722
1780304439.3549972,node-1,10.96,10546.8,257840.9,4.1,4.613,6.25,6.661
1780304439.5811002,node-2,22.27,11581.1,257840.9,4.5,16.69,8.608,4.919
1780304439.6958156,node-0,1.17,3624.7,257840.9,1.4,0.529,0.785,0.722
1780304440.3574283,node-1,12.45,10549.6,257840.9,4.1,4.724,6.246,6.657
1780304440.5842488,node-2,8.86,11454.4,257840.9,4.4,15.353,8.465,4.892
1780304440.6982448,node-0,0.77,3619.3,257840.9,1.4,0.567,0.789,0.724
1780304441.360001,node-1,15.21,10597.7,257840.9,4.1,4.724,6.246,6.657
1780304441.586635,node-2,0.65,11446.4,257840.9,4.4,15.353,8.465,4.892
1780304441.7006931,node-0,0.55,3619.0,257840.9,1.4,0.567,0.789,0.724
1780304442.3623605,node-1,12.84,10557.3,257840.9,4.1,4.724,6.246,6.657
1780304442.5890212,node-2,2.34,11443.5,257840.9,4.4,15.353,8.465,4.892
1780304442.7031562,node-0,0.57,3618.0,257840.9,1.4,0.567,0.789,0.724
1780304443.3647444,node-1,11.22,10557.3,257840.9,4.1,4.724,6.246,6.657
1780304443.5914412,node-2,0.97,11441.6,257840.9,4.4,15.353,8.465,4.892
1780304443.7055907,node-0,0.6,3623.4,257840.9,1.4,0.567,0.789,0.724
1780304444.367156,node-1,8.93,10573.2,257840.9,4.1,4.724,6.246,6.657
1780304444.5938294,node-2,0.6,11439.1,257840.9,4.4,15.353,8.465,4.892
1780304444.7075105,node-0,0.53,3622.4,257840.9,1.4,0.567,0.789,0.724
1780304445.369574,node-1,13.51,10561.1,257840.9,4.1,4.747,6.225,6.647
1780304445.5961654,node-2,0.6,11437.6,257840.9,4.4,14.124,8.325,4.866
1780304445.7097354,node-0,0.65,3630.2,257840.9,1.4,0.602,0.793,0.726
1780304446.3720033,node-1,10.72,10559.7,257840.9,4.1,4.747,6.225,6.647
1780304446.5985398,node-2,1.05,11434.8,257840.9,4.4,14.124,8.325,4.866
1780304446.7121913,node-0,0.8,3625.2,257840.9,1.4,0.602,0.793,0.726
1780304447.374361,node-1,8.83,10557.7,257840.9,4.1,4.747,6.225,6.647
