timestamp,node,cpu_pct,pods,
1780882887.2615795,node-1,1.7,"{worker-d929e795459178fd-77ff7f957b-8xfkc"": 0.27","[' ""worker-93c57176225d0e98-685689d4fd-bc4vt"": 0.15', ' ""worker-7e425fa87bc12971-7665dbfbf6-2pgqc"": 0.25', ' ""worker-2709aa426c73ec15-65565778f7-srkrh"": 0.2}""']"
1780882887.6846092,node-0,1.0,"{worker-165156b067e9299a-dc4788778-rqqnw"": 0.19","[' ""worker-b5cd624f4d49f3dc-65dd77df9-xphlc"": 0.24', ' ""worker-1de6db5cc9a0296e-6c8cd855c9-4kfl6"": 0.22', ' ""worker-a25e2d58c503c1a3-8489876885-7mqll"": 0.19', ' ""worker-3e325e5d1375e6a6-59db866cd-748h8"": 0.14}""']"
1780882888.3647907,node-2,11.9,"{worker-a594f92f84072b4c-dd45c9fb6-5hpsg"": 0.26","[' ""worker-18ed3ca44bd1f7d4-b88dc849f-6jpdw"": 0.13', ' ""worker-0aab83a24e916a30-5cb78bcb7-f9567"": 0.2', ' ""worker-b1034a4b389601e0-88f7b7d65-8ddp6"": 0.17', ' ""worker-62ed48c098820db0-79b79575d9-zf6ll"": 0.22', ' ""kube-proxy-b6c5q"": 12.25', ' ""calico-node-s4tnl"": 36.67}""']"
1780882888.3674135,node-1,1.4,"{metrics-server-574d47cd58-l2bqk"": 1.72}""",
1780882888.7917461,node-0,1.2,"{worker-fc4cdb6f79037e08-69c699f559-kbw99"": 0.25","[' ""worker-458c67821d1d6a60-76857c9f6d-cmjq9"": 0.14', ' ""worker-b5450811f2226912-5564848d78-hw5sj"": 0.26', ' ""kube-proxy-6lqh5"": 0.1', ' ""worker-cd1309cf6db9f944-7665fcc7-ttvdn"": 0.11', ' ""kube-controller-manager-node-0"": 13.64}""']"
1780882889.4745743,node-1,1.5,"{worker-734272c01926d196-7d9fbc6b44-bjhvx"": 174.82","[' ""worker-1c5682a8e57d04d0-6dc84947b7-pkqfz"": 0.17', ' ""worker-96149d3ed4f00afb-55dc9bd5c4-7cqdp"": 0.22}""']"
1780882889.5029135,node-2,12.4,"{worker-8edcb2c8634528c6-89cc94978-xjmdq"": 0.2","[' ""worker-85effaac4d59e8d2-cc899dd76-5vmvr"": 0.16', ' ""worker-fe016d40663e76e9-7b4d688bfc-dxhdt"": 0.23', ' ""worker-a9644719e5d173a2-f4d6c7549-w8w9z"": 0.18', ' ""worker-60bb8c2ce1c44989-65758dd9f-7kmf5"": 0.18}""']"
1780882889.8946998,node-0,1.8,"{worker-8d13ca6c1e7b4541-b678976d-zhjp6"": 0.22","[' ""worker-d399b29c39aafde6-77cc755dcb-fbt47"": 0.19}""']"
1780882890.5836112,node-1,2.1,"{worker-bbc455780b7161c4-75d6c89bcd-4df5q"": 0.13","[' ""worker-db6be4a997f386b3-69b87b57d5-gkw4v"": 0.2', ' ""speaker-prrbb"": 21.04', ' ""worker-641f0f86d3d9f681-66b7fdf968-5wchx"": 0.19}""']"
1780882890.6253128,node-2,12.6,"{worker-17c37a0fdd5d1932-6675b8d84b-88vjq"": 0.2","[' ""worker-220343d206dfebda-7f46c47c86-q25zf"": 0.3', ' ""worker-341a2b2b3affc84b-77959f67bd-2ntfn"": 0.21}""']"
1780882891.0003622,node-0,2.5,"{worker-8d5a5cbc5dcaf950-6866795b6d-76tqq"": 0.16","[' ""worker-41b8611922a7e03f-7d6b8f85cd-qsv5c"": 0.22', ' ""worker-73e9cf25a1a3b312-bc6ff6db-g69np"": 0.16}""']"
1780882891.6870124,node-1,1.1,"{worker-4b22cc3e1988174e-5799474695-49qlh"": 0.19","[' ""worker-c2ea3952c7a77d53-7cd9c7b5ff-5s6kw"": 0.24}""']"
1780882891.7448802,node-2,12.5,"{worker-5fb02cfeb979fec1-d4f7fb5f7-2spxv"": 0.13","[' ""worker-85479ef37b5dc75d-5d47776584-x5pjd"": 0.2', ' ""worker-dd81ee53ae84624a-58d4d45896-fhn4h"": 0.26', ' ""worker-03e48744252ef722-5cb57fc6f4-rq6m8"": 0.1', ' ""worker-d27353c8ad7c924a-6c55b56bcb-vlrgh"": 0.21', ' ""worker-7fa05b607ae861b8-d895d5b57-f8nkf"": 1257.03', ' ""worker-34bebca9cd2c3d5c-7cf9bbc688-grlzg"": 0.18', ' ""kubernetes-dashboard-798b84547b-lrk5c"": 0.18}""']"
1780882892.1025991,node-0,2.7,{},
1780882892.7955294,node-1,0.9,"{worker-8fccbc5264ff823b-74b9d96999-wbc4x"": 0.16}""",
1780882892.87422,node-2,11.5,"{worker-70b9cea7ca266637-86dbc88484-d8ds5"": 0.28","[' ""worker-bb0034ea3bcbe045-6f5cfcf54f-jrflp"": 0.18', ' ""orchestrator-7f4cb45c45-km2mv"": 0.68}""']"
1780882893.2078478,node-0,1.5,"{worker-4f5eafc2b3d6ead5-7c55bcff4-z2ssx"": 0.11","[' ""worker-682c50b946b6efb6-6845465f9b-plmjc"": 0.12', ' ""worker-846a33ce84d2b4bf-7f5d6fdb9-x46qv"": 0.25}""']"
1780882893.9101565,node-1,1.2,"{worker-d73164944f1fe92f-6c8cfb5cbc-tbw97"": 0.2","[' ""worker-7958f89676bf3653-556c9b59c6-6rmws"": 0.2}""']"
1780882894.003844,node-2,10.8,"{worker-71fab9125e9dc96c-67bf76659c-cppt8"": 0.11}""",
1780882894.315855,node-0,1.6,"{worker-c6899d1b80112b58-64d4b5b8fc-22nh2"": 0.22","[' ""worker-bc11bd0a836eb393-64f6cc8857-jt4lk"": 0.26', ' ""kube-scheduler-node-0"": 3.29', ' ""calico-node-7jp96"": 22.38}""']"
1780882895.0272489,node-1,2.1,"{worker-3029b453646555d8-59fb8fd9b7-7fbcd"": 0.26","[' ""worker-b81ed828cb5e7192-86867c54f4-zsc64"": 0.22', ' ""worker-c8c43e1a911f29e5-5679c9b4f6-z5pfx"": 0.17', ' ""worker-38c3814fedc3e476-5cb8d776b5-47nwg"": 0.2', ' ""worker-7aa2508882a841c9-6d87bcc758-k4gjc"": 0.2', ' ""worker-4dd59aea96ab30b4-9679dbcd-xwqfk"": 0.29', ' ""kube-controller-manager-node-1"": 1.23', ' ""calico-node-jj954"": 48.57', ' ""node-metrics-collector-ss6fm"": 14.44}""']"
1780882895.131762,node-2,11.7,"{speaker-rmlxt"": 24.11","[' ""worker-ea65064e04faf35c-5d4c6cc684-w94gj"": 0.23', ' ""worker-975dcb62013d897e-d447f7885-fnsz7"": 0.18', ' ""worker-1c4353c2703fb166-59f475f669-bvbwq"": 0.13', ' ""worker-a6bbb3b6d85b46b1-6cc45cb-fpxxf"": 0.22}""']"
1780882895.4166617,node-0,1.2,"{worker-e92487a7ec042235-744d6dd459-8vpkv"": 0.14","[' ""worker-37a025445321ed43-86487c5b9-2d9ws"": 0.18', ' ""worker-68d84244f6a3c212-5997858946-f8jqd"": 0.17', ' ""node-metrics-collector-jhfls"": 18.63}""']"
1780882896.1351829,node-1,1.2,"{worker-a83894b2184e57e7-5b44ff56cf-v4b8d"": 0.26","[' ""worker-97b9300c3b009d6e-647df596db-cck7l"": 0.12', ' ""worker-fcc7dff74ceb0deb-69d7dd97f5-5q295"": 0.18', ' ""worker-7b2c43a2bc30f6bb-57fb7969b-ztc26"": 0.11', ' ""worker-e6c7bb410627e9eb-799496bdb6-xq8tf"": 0.13', ' ""kube-proxy-qtfbh"": 0.09}""']"
1780882896.2576098,node-2,21.0,"{worker-8a9817064c66ff2f-5df5cb694c-n6g9w"": 0.16","[' ""calico-kube-controllers-5b566ffb7d-vrzpb"": 3.24}""']"
1780882896.5166032,node-0,3.6,"{worker-a69fc53dccda5042-9d5b7595-s8xcv"": 0.21","[' ""speaker-vjdcs"": 23.32', ' ""worker-530c944fe7e078ff-69fcfd9f8d-684rz"": 0.12}""']"
1780882897.2436407,node-1,1.7,"{worker-abee572c88a5173c-74bb4f5fdb-kgsvz"": 0.19}""",
1780882897.404224,node-2,21.5,"{nginx-proxy-node-2"": 0.27}""",
1780882897.6126888,node-0,0.9,"{worker-a55aa23d7c2a7c80-8c49d7cdc-z7c2c"": 0.22","[' ""worker-1573b95c039e51cc-594674c4db-tdtx8"": 0.24}""']"
1780882898.3524134,node-1,1.1,"{worker-938e7f49544b3293-856699576f-577t9"": 0.25","[' ""worker-4f931629ab2497de-8566466658-7h6b7"": 0.24', ' ""worker-dfcd50e431bff00c-5cd7dc85db-sxwlf"": 0.2', ' ""worker-a9fd6223e00378ed-5fcd9b74ff-vxgwr"": 0.25', ' ""dns-autoscaler-6d5984c657-mj6gx"": 0.34}""']"
1780882898.5375762,node-2,11.7,"{worker-efa202d17ba66651-5f577b59-5b79w"": 0.17","[' ""worker-f8a0e46efc7202b8-7dcdf8d4c9-8xzc9"": 0.12', ' ""worker-c79aae5f316a650e-55877fb9bb-f9fcg"": 0.16', ' ""worker-8ef86af9762af347-85fcb65d49-d66qt"": 0.22', ' ""kubernetes-metrics-scraper-55bc8b9b54-8cw4m"": 1.42}""']"
1780882898.7239358,node-0,1.2,"{worker-b5cd624f4d49f3dc-65dd77df9-xphlc"": 0.17","[' ""worker-4fd9ef036fda3832-6fd97df446-98hlp"": 0.19', ' ""worker-80ba614b065a6836-677f97d675-qbnqs"": 0.19', ' ""worker-bc378b6d0bed3329-b78f76d9f-drtmg"": 0.24', ' ""worker-5a214e8e45500489-7f84bf6c74-v2pkh"": 0.2', ' ""worker-bc7554e7f013bbc9-6dbbc9967b-kjx4q"": 0.22}""']"
1780882899.4668772,node-1,1.7,"{worker-5466ca598a6b68be-66c488cc97-9dnjl"": 0.27","[' ""kube-apiserver-node-1"": 37.61}""']"
1780882899.6671696,node-2,11.3,"{worker-93b7777259b0d610-5c5679c469-674d8"": 0.27","[' ""worker-67b406bcce86bae0-7cd7cc4f46-88w2w"": 0.25', ' ""worker-21e3d223c039daac-7f9588ffb-gj28h"": 0.2', ' ""worker-ca4fde7aa358b20b-c957cd74-ql9j6"": 0.1', ' ""controller-666f99f6ff-w5bm4"": 1.19', ' ""worker-3efeb602c2eb29e2-58bb4d67d5-k5ld6"": 0.18', ' ""worker-fe016d40663e76e9-7b4d688bfc-dxhdt"": 0.1}""']"
1780882899.8299737,node-0,1.9,"{worker-a0ed6d33dc4622e0-55df6974fd-vl8fq"": 0.11","[' ""worker-458c67821d1d6a60-76857c9f6d-cmjq9"": 0.2', ' ""worker-8d13ca6c1e7b4541-b678976d-zhjp6"": 0.12', ' ""worker-64f056310269572d-fd9fd6c7d-ql5tk"": 0.19', ' ""kube-apiserver-node-0"": 50.79}""']"
1780882900.5711145,node-1,1.2,{},
1780882900.7877126,node-2,11.9,"{worker-a594f92f84072b4c-dd45c9fb6-5hpsg"": 0.11","[' ""worker-18ed3ca44bd1f7d4-b88dc849f-6jpdw"": 0.1', ' ""worker-8edcb2c8634528c6-89cc94978-xjmdq"": 0.11', ' ""worker-85effaac4d59e8d2-cc899dd76-5vmvr"": 0.1', ' ""kube-proxy-b6c5q"": 11.5', ' ""worker-c864b7cf40f389cb-59db9bc86b-gjgkr"": 0.23', ' ""worker-06da275043bac552-589989fc9b-24hdz"": 0.2}""']"
1780882900.9302855,node-0,1.1,"{worker-f274d71de386ccc7-dddf69987-ss6zb"": 0.19","[' ""worker-7d37cefc5c5fd0c8-696f87d5c4-669f7"": 0.17}""']"
1780882901.6859407,node-1,1.0,"{worker-d929e795459178fd-77ff7f957b-8xfkc"": 0.22","[' ""worker-9417b97516aa524c-7c84878557-6gwtx"": 0.16', ' ""worker-1661c8faccd5c7ce-7589798597-fr7pz"": 0.21', ' ""worker-93c57176225d0e98-685689d4fd-bc4vt"": 0.18', ' ""worker-6e42a4e8ea1df408-55f6fdb57d-rvcpj"": 0.25', ' ""worker-51dbc1cbb708f14d-84c474f885-cqqt9"": 0.27', ' ""worker-4b22cc3e1988174e-5799474695-49qlh"": 0.15', ' ""worker-2709aa426c73ec15-65565778f7-srkrh"": 0.2', ' ""worker-641f0f86d3d9f681-66b7fdf968-5wchx"": 0.12}""']"
1780882901.912685,node-2,12.5,"{worker-cebc121403bf0d9d-784d86657f-tmv82"": 0.15","[' ""worker-0aab83a24e916a30-5cb78bcb7-f9567"": 0.19}""']"
1780882902.0275226,node-0,3.2,"{worker-41b8611922a7e03f-7d6b8f85cd-qsv5c"": 0.11","[' ""coredns-69db55dd76-gdhxf"": 2.27}""']"
1780882902.7967823,node-1,1.4,"{worker-45adb7409f430f55-6f69bc8589-kb5zz"": 0.19}""",
1780882903.045509,node-2,10.1,"{worker-b1034a4b389601e0-88f7b7d65-8ddp6"": 0.17","[' ""worker-57d15fc6e7154e6c-687bdf5545-gsfbf"": 0.26', ' ""worker-6139f1f15c382fa8-6c5fb68585-8mg9r"": 0.18', ' ""worker-62ed48c098820db0-79b79575d9-zf6ll"": 0.16', ' ""worker-d27353c8ad7c924a-6c55b56bcb-vlrgh"": 0.14', ' ""worker-046b5f12d0ed300f-7ddd689876-t5bb7"": 0.17', ' ""worker-341a2b2b3affc84b-77959f67bd-2ntfn"": 0.11', ' ""node-metrics-collector-cdr6m"": 24.2', ' ""kubernetes-dashboard-798b84547b-lrk5c"": 0.29}""']"
1780882903.1260314,node-0,1.0,"{worker-165156b067e9299a-dc4788778-rqqnw"": 0.18","[' ""worker-1de6db5cc9a0296e-6c8cd855c9-4kfl6"": 0.21', ' ""kube-proxy-6lqh5"": 23.15', ' ""worker-a25e2d58c503c1a3-8489876885-7mqll"": 0.23', ' ""worker-73e9cf25a1a3b312-bc6ff6db-g69np"": 0.13', ' ""worker-846a33ce84d2b4bf-7f5d6fdb9-x46qv"": 0.13', ' ""kube-controller-manager-node-0"": 12.33}""']"
1780882903.9087346,node-1,1.2,"{worker-734272c01926d196-7d9fbc6b44-bjhvx"": 0.21","[' ""worker-96149d3ed4f00afb-55dc9bd5c4-7cqdp"": 0.21', ' ""worker-f0fa62feeb880620-78b4b596b7-hvs9v"": 0.25}""']"
1780882904.1930635,node-2,11.8,"{worker-17c37a0fdd5d1932-6675b8d84b-88vjq"": 0.18","[' ""worker-a4a3c0390fad6c1a-64d5d8b78d-mwrc5"": 0.21}""']"
1780882904.2310371,node-0,1.4,"{worker-fc4cdb6f79037e08-69c699f559-kbw99"": 0.18","[' ""worker-3e325e5d1375e6a6-59db866cd-748h8"": 0.3}""']"
1780882905.0122368,node-1,1.8,"{worker-bbc455780b7161c4-75d6c89bcd-4df5q"": 0.22","[' ""worker-7e425fa87bc12971-7665dbfbf6-2pgqc"": 0.23', ' ""worker-7958f89676bf3653-556c9b59c6-6rmws"": 0.19', ' ""kube-scheduler-node-1"": 3.65}""']"
1780882905.316565,node-2,11.3,"{worker-a9644719e5d173a2-f4d6c7549-w8w9z"": 0.18","[' ""worker-60bb8c2ce1c44989-65758dd9f-7kmf5"": 0.17', ' ""calico-node-s4tnl"": 39.76}""']"
1780882905.3285954,node-0,2.3,"{worker-cd1309cf6db9f944-7665fcc7-ttvdn"": 0.17","[' ""worker-d399b29c39aafde6-77cc755dcb-fbt47"": 0.17', ' ""worker-a03d8277f9ec95f7-68df5b787d-pr9zq"": 0.27', ' ""node-metrics-collector-jhfls"": 11.27}""']"
1780882906.119276,node-1,1.4,"{worker-3029b453646555d8-59fb8fd9b7-7fbcd"": 0.13","[' ""worker-b81ed828cb5e7192-86867c54f4-zsc64"": 0.14', ' ""worker-1c5682a8e57d04d0-6dc84947b7-pkqfz"": 0.18', ' ""worker-c2ea3952c7a77d53-7cd9c7b5ff-5s6kw"": 0.16}""']"
1780882906.4281163,node-0,1.9,"{worker-8d5a5cbc5dcaf950-6866795b6d-76tqq"": 0.16","[' ""worker-e92487a7ec042235-744d6dd459-8vpkv"": 0.13', ' ""worker-b5450811f2226912-5564848d78-hw5sj"": 0.21', ' ""worker-f7bfe5bc8d2a37a5-74f4b98dcc-r6xw6"": 0.25', ' ""calico-node-7jp96"": 41.88}""']"
1780882906.4309366,node-2,10.5,"{worker-ea65064e04faf35c-5d4c6cc684-w94gj"": 0.11","[' ""worker-03e48744252ef722-5cb57fc6f4-rq6m8"": 0.19', ' ""orchestrator-7f4cb45c45-km2mv"": 0.38}""']"
1780882907.2346427,node-1,2.1,"{worker-db6be4a997f386b3-69b87b57d5-gkw4v"": 0.25","[' ""worker-7aa2508882a841c9-6d87bcc758-k4gjc"": 0.2', ' ""kube-controller-manager-node-1"": 1.17', ' ""metrics-server-574d47cd58-l2bqk"": 6.99}""']"
1780882907.5245702,node-0,2.1,"{worker-4f5eafc2b3d6ead5-7c55bcff4-z2ssx"": 0.21","[' ""worker-682c50b946b6efb6-6845465f9b-plmjc"": 0.2', ' ""kube-scheduler-node-0"": 3.12}""']"
1780882907.5614245,node-2,12.5,"{worker-bb0034ea3bcbe045-6f5cfcf54f-jrflp"": 0.17","[' ""worker-71fab9125e9dc96c-67bf76659c-cppt8"": 0.17', ' ""worker-34bebca9cd2c3d5c-7cf9bbc688-grlzg"": 0.16}""']"
1780882908.3433177,node-1,1.2,"{worker-abee572c88a5173c-74bb4f5fdb-kgsvz"": 0.13}""",
1780882908.6268368,node-0,1.1,"{worker-1573b95c039e51cc-594674c4db-tdtx8"": 0.13","[' ""worker-5a214e8e45500489-7f84bf6c74-v2pkh"": 0.13}""']"
1780882908.6789596,node-2,10.4,"{worker-1c4353c2703fb166-59f475f669-bvbwq"": 0.17","[' ""kubernetes-metrics-scraper-55bc8b9b54-8cw4m"": 0.1}""']"
1780882909.4487693,node-1,1.2,"{worker-938e7f49544b3293-856699576f-577t9"": 0.1","[' ""worker-4f931629ab2497de-8566466658-7h6b7"": 0.12', ' ""kube-proxy-qtfbh"": 24.22', ' ""speaker-prrbb"": 28.71}""']"
1780882909.731908,node-0,2.0,"{worker-a69fc53dccda5042-9d5b7595-s8xcv"": 0.12","[' ""worker-530c944fe7e078ff-69fcfd9f8d-684rz"": 0.19}""']"
1780882909.804105,node-2,12.0,"{worker-85479ef37b5dc75d-5d47776584-x5pjd"": 677.09","[' ""worker-70b9cea7ca266637-86dbc88484-d8ds5"": 0.25', ' ""worker-ca4fde7aa358b20b-c957cd74-ql9j6"": 0.11', ' ""worker-220343d206dfebda-7f46c47c86-q25zf"": 0.24}""']"
1780882910.5616176,node-1,1.2,"{worker-a83894b2184e57e7-5b44ff56cf-v4b8d"": 0.18","[' ""worker-fcc7dff74ceb0deb-69d7dd97f5-5q295"": 0.21', ' ""worker-e6c7bb410627e9eb-799496bdb6-xq8tf"": 0.2', ' ""calico-node-jj954"": 36.79', ' ""node-metrics-collector-ss6fm"": 16.29}""']"
1780882910.8309243,node-0,1.1,"{worker-80ba614b065a6836-677f97d675-qbnqs"": 0.13","[' ""worker-c6899d1b80112b58-64d4b5b8fc-22nh2"": 0.26', ' ""speaker-vjdcs"": 21.55', ' ""worker-68d84244f6a3c212-5997858946-f8jqd"": 0.18', ' ""worker-64f056310269572d-fd9fd6c7d-ql5tk"": 0.12}""']"
1780882910.9347122,node-2,10.2,"{worker-5fb02cfeb979fec1-d4f7fb5f7-2spxv"": 0.22","[' ""worker-dd81ee53ae84624a-58d4d45896-fhn4h"": 0.19', ' ""worker-f8a0e46efc7202b8-7dcdf8d4c9-8xzc9"": 0.19', ' ""worker-fe016d40663e76e9-7b4d688bfc-dxhdt"": 0.1', ' ""worker-8ef86af9762af347-85fcb65d49-d66qt"": 0.1', ' ""worker-7fa05b607ae861b8-d895d5b57-f8nkf"": 5249.09', ' ""worker-06da275043bac552-589989fc9b-24hdz"": 0.12}""']"
1780882911.6671624,node-1,1.1,"{worker-9417b97516aa524c-7c84878557-6gwtx"": 0.12","[' ""worker-c8c43e1a911f29e5-5679c9b4f6-z5pfx"": 0.17', ' ""worker-97b9300c3b009d6e-647df596db-cck7l"": 0.19', ' ""worker-7b2c43a2bc30f6bb-57fb7969b-ztc26"": 0.27', ' ""worker-8fccbc5264ff823b-74b9d96999-wbc4x"": 0.21}""']"
1780882911.9383972,node-0,1.1,"{worker-8d13ca6c1e7b4541-b678976d-zhjp6"": 0.13","[' ""worker-bc11bd0a836eb393-64f6cc8857-jt4lk"": 0.21}""']"
1780882912.0678105,node-2,13.7,"{worker-93b7777259b0d610-5c5679c469-674d8"": 0.11","[' ""worker-c79aae5f316a650e-55877fb9bb-f9fcg"": 0.17}""']"
1780882912.779717,node-1,1.4,"{worker-d73164944f1fe92f-6c8cfb5cbc-tbw97"": 0.21","[' ""worker-1661c8faccd5c7ce-7589798597-fr7pz"": 0.13', ' ""worker-38c3814fedc3e476-5cb8d776b5-47nwg"": 0.19', ' ""worker-dfcd50e431bff00c-5cd7dc85db-sxwlf"": 0.2', ' ""worker-2709aa426c73ec15-65565778f7-srkrh"": 0.16', ' ""worker-4dd59aea96ab30b4-9679dbcd-xwqfk"": 0.16', ' ""dns-autoscaler-6d5984c657-mj6gx"": 0.46}""']"
1780882913.0400565,node-0,2.5,"{worker-a55aa23d7c2a7c80-8c49d7cdc-z7c2c"": 0.19","[' ""worker-7d37cefc5c5fd0c8-696f87d5c4-669f7"": 0.16', ' ""worker-37a025445321ed43-86487c5b9-2d9ws"": 0.23}""']"
1780882913.193098,node-2,10.9,"{worker-8a9817064c66ff2f-5df5cb694c-n6g9w"": 0.21","[' ""worker-57d15fc6e7154e6c-687bdf5545-gsfbf"": 0.12', ' ""worker-975dcb62013d897e-d447f7885-fnsz7"": 0.15', ' ""controller-666f99f6ff-w5bm4"": 0.77', ' ""worker-a6bbb3b6d85b46b1-6cc45cb-fpxxf"": 0.23', ' ""kubernetes-dashboard-798b84547b-lrk5c"": 0.15}""']"
1780882913.8874764,node-1,1.1,"{worker-5466ca598a6b68be-66c488cc97-9dnjl"": 0.22}""",
1780882914.1428392,node-0,1.3,"{kube-proxy-6lqh5"": 0.13","[' ""coredns-69db55dd76-gdhxf"": 1.44}""']"
1780882914.3151534,node-2,11.5,"{speaker-rmlxt"": 24.15","[' ""worker-17c37a0fdd5d1932-6675b8d84b-88vjq"": 0.13', ' ""worker-341a2b2b3affc84b-77959f67bd-2ntfn"": 0.16', ' ""nginx-proxy-node-2"": 0.2', ' ""calico-kube-controllers-5b566ffb7d-vrzpb"": 4.61}""']"
1780882915.000079,node-1,1.9,"{kube-apiserver-node-1"": 38.87}""",
