app_id,pod,node,send_time,receive_time,duration_ms,latency_ms,overhead_ms,total_latency_ms,worker_latency_ms,network_send_ms,network_receive_ms,status,retries
68d84244f6a3-ca8b2d1318a1,,,1788806317.5413513,1788806317.7308033,78.0,189.45307599642547,111.45307599642547,189.45307599642547,135.345458984375,52.301883697509766,1.8045902252197266,200,0
f7bfe5bc8d2a-34f4775366e5,,,1788806317.5413713,1788806317.804763,109.0,263.39267200091854,154.39267200091854,263.39267200091854,209.32364463806152,52.65688896179199,1.4111995697021484,200,0
7b2c43a2bc30-e3cdb48830f6,,,1788806317.5413802,1788806317.8050215,144.0,263.6417289977544,119.6417289977544,263.6417289977544,209.6235752105713,52.74152755737305,1.276254653930664,200,0
85479ef37b5d-49535532e285,,,1788806317.5413885,1788806317.8243933,125.0,283.0053100042278,158.0053100042278,283.0053100042278,225.36778450012207,52.900075912475586,4.736900329589844,200,0
7b2c43a2bc30-68bbfd828223,,,1788806317.5413356,1788806317.8442957,138.0,302.9605010015075,164.9605010015075,302.9605010015075,238.01302909851074,52.123308181762695,12.823820114135742,200,0
a594f92f8407-155e47f8e7f7,,,1788806317.844388,1788806317.8782187,1.0,33.83099900383968,32.83099900383968,33.83099900383968,20.754575729370117,11.615514755249023,1.4605522155761719,200,0
a594f92f8407-155e47f8e7f7,,,1788806317.890469,1788806317.9255924,1.0,35.12309399957303,34.12309399957303,35.12309399957303,33.1578254699707,0.9322166442871094,1.0333061218261719,200,0
a594f92f8407-155e47f8e7f7,,,1788806317.9638863,1788806317.984219,1.0,20.332343003246933,19.332343003246933,20.332343003246933,12.161731719970703,1.0423660278320312,7.128715515136719,200,0
85479ef37b5d-514a9bcff07d,,,1788806317.541454,1788806318.1896625,438.0,648.2088949996978,210.2088949996978,648.2088949996978,591.9826030731201,55.16409873962402,1.0616779327392578,200,0
18ed3ca44bd1-97d6075b5c2b,,,1788806318.1116598,1788806318.209898,19.0,98.2381789945066,79.2381789945066,98.2381789945066,62.438011169433594,34.60192680358887,1.1982917785644531,200,0
a594f92f8407-155e47f8e7f7,,,1788806318.2341423,1788806318.2498102,1.0,15.667721003410406,14.667721003410406,15.667721003410406,13.367176055908203,1.0066032409667969,1.2941360473632812,200,0
85479ef37b5d-ebfe951bf36a,,,1788806317.5414052,1788806318.4080195,578.0,866.6147789990646,288.6147789990646,866.6147789990646,812.3424053192139,53.23958396911621,1.0323524475097656,200,0
18ed3ca44bd1-04bf55f0a9d7,,,1788806317.5414705,1788806318.445655,684.0,904.1855369941914,220.18553699419135,904.1855369941914,844.0890312194824,58.94923210144043,1.1463165283203125,200,0
85479ef37b5d-e02465de583b,,,1788806317.5414464,1788806318.4742107,674.0,932.7649680053582,258.76496800535824,932.7649680053582,876.6756057739258,54.97908592224121,1.1096000671386719,200,0
a594f92f8407-155e47f8e7f7,,,1788806318.523975,1788806318.53845,1.0,14.475092997599859,13.475092997599859,14.475092997599859,11.661052703857422,1.0030269622802734,1.8110275268554688,200,0
85479ef37b5d-e6df36937abc,,,1788806317.5414305,1788806318.6017542,765.0,1060.3243459991063,295.3243459991063,1060.3243459991063,1005.2895545959473,53.6959171295166,1.3382434844970703,200,0
85479ef37b5d-4a4146ed669e,,,1788806317.541439,1788806318.6581655,890.0,1116.7271099984646,226.72710999846458,1116.7271099984646,1060.6229305267334,54.64577674865723,1.4576911926269531,200,0
a594f92f8407-155e47f8e7f7,,,1788806318.7114801,1788806318.727033,1.0,15.552960998320486,14.552960998320486,15.552960998320486,12.176513671875,1.895904541015625,1.4803409576416016,200,0
17c37a0fdd5d-c9f8e30e36d1,,,1788806318.7114294,1788806318.881105,18.0,169.67577199829975,151.67577199829975,169.67577199829975,139.04476165771484,29.62493896484375,1.0058879852294922,200,0
a594f92f8407-155e47f8e7f7,,,1788806319.0684087,1788806319.1127884,8.0,44.37974300526548,36.37974300526548,44.37974300526548,40.16590118408203,2.8488636016845703,1.3649463653564453,200,0
a594f92f8407-155e47f8e7f7,,,1788806319.747591,1788806319.7700791,1.0,22.4882449983852,21.4882449983852,22.4882449983852,20.294666290283203,0.9047985076904297,1.2886524200439453,200,0
a594f92f8407-155e47f8e7f7,,,1788806319.971958,1788806319.9848602,1.0,12.902162998216227,11.902162998216227,12.902162998216227,11.246204376220703,0.9272098541259766,0.7288455963134766,200,0
a594f92f8407-155e47f8e7f7,,,1788806320.5526528,1788806320.5659575,1.0,13.304496002092492,12.304496002092492,13.304496002092492,11.519193649291992,0.7386207580566406,1.046895980834961,200,0
a594f92f8407-155e47f8e7f7,,,1788806320.7239544,1788806320.7460537,1.0,22.09916600259021,21.09916600259021,22.09916600259021,19.886493682861328,0.9303092956542969,1.2824535369873047,200,0
a594f92f8407-155e47f8e7f7,,,1788806320.943496,1788806320.9658787,4.0,22.382330003893003,18.382330003893003,22.382330003893003,16.54195785522461,4.660844802856445,1.1799335479736328,200,0
ca4fde7aa358-b7e7d0530112,,,1788806317.5414615,1788806321.8882096,4144.0,4346.74863100372,202.74863100372022,4346.74863100372,4286.857604980469,55.79185485839844,4.098653793334961,200,0
a594f92f8407-155e47f8e7f7,,,1788806323.4399612,1788806323.4785218,1.0,38.5606080017169,37.5606080017169,38.5606080017169,36.31305694580078,0.9412765502929688,1.306295394897461,200,0
85479ef37b5d-1f33077bb2db,,,1788806317.5414224,1788806323.6172597,5854.0,6075.838004995603,221.83800499560311,6075.838004995603,6021.387338638306,53.22074890136719,1.2292861938476562,200,0
a594f92f8407-155e47f8e7f7,,,1788806323.8016787,1788806323.8202093,1.0,18.530588000430726,17.530588000430726,18.530588000430726,12.085437774658203,2.454996109008789,3.99017333984375,200,0
a594f92f8407-155e47f8e7f7,,,1788806323.820288,1788806323.8458705,5.0,25.582639005733654,20.582639005733654,25.582639005733654,24.163246154785156,0.6313323974609375,0.7879734039306641,200,0
a594f92f8407-155e47f8e7f7,,,1788806324.601426,1788806324.6379454,1.0,36.51931800413877,35.51931800413877,36.51931800413877,34.41476821899414,0.9095668792724609,1.1951923370361328,200,0
a594f92f8407-155e47f8e7f7,,,1788806324.835321,1788806324.861509,1.0,26.187956995272543,25.187956995272543,26.187956995272543,24.120569229125977,0.9179115295410156,1.1496543884277344,200,0
a594f92f8407-155e47f8e7f7,,,1788806324.8550751,1788806324.901778,1.0,46.70289999921806,45.70289999921806,46.70289999921806,20.31540870666504,25.58279037475586,0.8046627044677734,200,0
a594f92f8407-155e47f8e7f7,,,1788806326.1279616,1788806326.1536033,1.0,25.641603002441116,24.641603002441116,25.641603002441116,20.18284797668457,4.180669784545898,1.2781620025634766,200,0
a594f92f8407-155e47f8e7f7,,,1788806326.503959,1788806326.525705,1.0,21.746181999333203,20.746181999333203,21.746181999333203,19.951820373535156,0.9226799011230469,0.8716583251953125,200,0
5fb02cfeb979-8e5f533dbf10,,,1788806327.345896,1788806327.5224898,93.0,176.59388900210615,83.59388900210615,176.59388900210615,147.0482349395752,28.07021141052246,1.4753341674804688,200,0
a594f92f8407-155e47f8e7f7,,,1788806327.5377178,1788806327.547945,1.0,10.227445993223228,9.227445993223228,10.227445993223228,8.417367935180664,0.8919239044189453,0.9179115295410156,200,0
a594f92f8407-155e47f8e7f7,,,1788806327.5709035,1788806327.6283154,1.0,57.41181800112827,56.41181800112827,57.41181800112827,48.14720153808594,5.249261856079102,4.015445709228516,200,0
a594f92f8407-155e47f8e7f7,,,1788806328.183969,1788806328.2095292,1.0,25.559725996572524,24.559725996572524,25.559725996572524,23.41175079345703,0.9675025939941406,1.180887222290039,200,0
8edcb2c86345-0eb88b877c65,,,1788806317.5413623,1788806328.4453444,10643.0,10903.982969997742,260.98296999774175,10903.982969997742,10850.57544708252,52.16264724731445,1.2440681457519531,200,0
a594f92f8407-155e47f8e7f7,,,1788806328.9279532,1788806328.9463904,1.0,18.436878999636974,17.436878999636974,18.436878999636974,16.687393188476562,0.9202957153320312,0.8294582366943359,200,0
a594f92f8407-155e47f8e7f7,,,1788806328.9397264,1788806328.9737747,1.0,34.04836000117939,33.04836000117939,34.04836000117939,32.18674659729004,0.9129047393798828,0.9486675262451172,200,0
a594f92f8407-155e47f8e7f7,,,1788806329.3143134,1788806329.3296251,1.0,15.311701994505711,14.311701994505711,15.311701994505711,13.44919204711914,0.9336471557617188,0.9288787841796875,200,0
a594f92f8407-155e47f8e7f7,,,1788806329.951942,1788806329.969504,1.0,17.562487002578564,16.562487002578564,17.562487002578564,15.747547149658203,0.9093284606933594,0.9052753448486328,200,0
a594f92f8407-155e47f8e7f7,,,1788806330.4519851,1788806330.4698172,1.0,17.83194900053786,16.83194900053786,17.83194900053786,16.020774841308594,0.9882450103759766,0.8230209350585938,200,0
a594f92f8407-155e47f8e7f7,,,1788806330.7639673,1788806330.8015034,1.0,37.536061005084775,36.536061005084775,37.536061005084775,32.42993354797363,4.218816757202148,0.8873939514160156,200,0
a594f92f8407-155e47f8e7f7,,,1788806330.9318576,1788806330.9574513,1.0,25.593334998120554,24.593334998120554,25.593334998120554,23.824214935302734,0.8797645568847656,0.8897781372070312,200,0
f274d71de386-3d2aee54a133,,,1788806317.5413046,1788806331.1574204,13412.0,13616.115536002326,204.11553600232583,13616.115536002326,13563.209772109985,51.811933517456055,1.0941028594970703,200,0
a594f92f8407-155e47f8e7f7,,,1788806331.935966,1788806331.9538496,1.0,17.883546999655664,16.883546999655664,17.883546999655664,8.822917938232422,8.217096328735352,0.8435249328613281,200,0
a55aa23d7c2a-26709bc96ccb,,,1788806317.602962,1788806333.2372649,15489.0,15634.302887003287,145.30288700328674,15634.302887003287,15608.54458808899,24.753808975219727,1.0044574737548828,200,0
a594f92f8407-155e47f8e7f7,,,1788806334.5359795,1788806334.5656786,1.0,29.698821999772917,28.698821999772917,29.698821999772917,26.6571044921875,2.0897388458251953,0.9522438049316406,200,0
a594f92f8407-155e47f8e7f7,,,1788806335.7279687,1788806335.7414372,1.0,13.467857999785338,12.467857999785338,13.467857999785338,11.72947883605957,0.8749961853027344,0.8640289306640625,200,0
a594f92f8407-155e47f8e7f7,,,1788806335.9719512,1788806335.997393,1.0,25.44184900034452,24.44184900034452,25.44184900034452,23.566246032714844,0.9348392486572266,0.9405612945556641,200,0
a594f92f8407-155e47f8e7f7,,,1788806338.419959,1788806338.4261796,1.0,6.220313000085298,5.220313000085298,6.220313000085298,4.412651062011719,0.9698867797851562,0.8380413055419922,200,0
a594f92f8407-155e47f8e7f7,,,1788806338.8135533,1788806338.830496,2.0,16.942163994826842,14.942163994826842,16.942163994826842,14.959335327148438,0.8797645568847656,1.1036396026611328,200,0
a594f92f8407-155e47f8e7f7,,,1788806339.863974,1788806339.8815875,5.0,17.61341399833327,12.613413998333272,17.61341399833327,15.352487564086914,1.0156631469726562,1.245260238647461,200,0
a594f92f8407-155e47f8e7f7,,,1788806340.7439547,1788806340.7654226,1.0,21.46772800188046,20.46772800188046,21.46772800188046,19.327402114868164,0.9710788726806641,1.169443130493164,200,0
a594f92f8407-155e47f8e7f7,,,1788806341.3159528,1788806341.3414638,1.0,25.510914994811174,24.510914994811174,25.510914994811174,23.41437339782715,0.9198188781738281,1.1768341064453125,200,0
5fb02cfeb979-8e5f533dbf10,,,1788806341.4919508,1788806341.621998,109.0,130.0474009985919,21.04740099859191,130.0474009985919,124.61423873901367,4.227161407470703,1.2059211730957031,200,0
a594f92f8407-155e47f8e7f7,,,1788806341.6784897,1788806341.7060719,1.0,27.58229499886511,26.58229499886511,27.58229499886511,17.249107360839844,9.424448013305664,0.9086132049560547,200,0
a594f92f8407-155e47f8e7f7,,,1788806341.8679512,1788806341.8761644,1.0,8.21358500252245,7.21358500252245,8.21358500252245,6.385087966918945,0.8826255798339844,0.9455680847167969,200,0
