timestamp,elapsed_s,node,cpu_usage,cpu_cores,memory_usage,memory_bytes
1788850236.7110567,0.0030128955841064453,node-0,701740506n,0.701740506,6466504Ki,6621700096.0
1788850236.7110567,0.0030128955841064453,node-1,586719524n,0.586719524,4314864Ki,4418420736.0
1788850236.7110567,0.0030128955841064453,node-2,384661117n,0.384661117,3806848Ki,3898212352.0
1788850237.7122295,1.004185676574707,node-0,701740506n,0.701740506,6466504Ki,6621700096.0
1788850237.7122295,1.004185676574707,node-1,586719524n,0.586719524,4314864Ki,4418420736.0
1788850237.7122295,1.004185676574707,node-2,384661117n,0.384661117,3806848Ki,3898212352.0
1788850238.7162302,2.0081863403320312,node-0,701740506n,0.701740506,6466504Ki,6621700096.0
1788850238.7162302,2.0081863403320312,node-1,586719524n,0.586719524,4314864Ki,4418420736.0
1788850238.7162302,2.0081863403320312,node-2,384661117n,0.384661117,3806848Ki,3898212352.0
1788850239.724152,3.016108274459839,node-0,701740506n,0.701740506,6466504Ki,6621700096.0
1788850239.724152,3.016108274459839,node-1,586719524n,0.586719524,4314864Ki,4418420736.0
1788850239.724152,3.016108274459839,node-2,384661117n,0.384661117,3806848Ki,3898212352.0
1788850240.725825,4.0177812576293945,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850240.725825,4.0177812576293945,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850240.725825,4.0177812576293945,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850241.7281747,5.02013087272644,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850241.7281747,5.02013087272644,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850241.7281747,5.02013087272644,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850242.7321417,6.024097919464111,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850242.7321417,6.024097919464111,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850242.7321417,6.024097919464111,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850243.7361915,7.0281476974487305,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850243.7361915,7.0281476974487305,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850243.7361915,7.0281476974487305,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850244.739004,8.030960083007812,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850244.739004,8.030960083007812,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850244.739004,8.030960083007812,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850245.7440767,9.036032915115356,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850245.7440767,9.036032915115356,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850245.7440767,9.036032915115356,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850246.749586,10.041542291641235,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850246.749586,10.041542291641235,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850246.749586,10.041542291641235,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850247.7515008,11.04345703125,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850247.7515008,11.04345703125,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850247.7515008,11.04345703125,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850248.7561674,12.048123598098755,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850248.7561674,12.048123598098755,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850248.7561674,12.048123598098755,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850249.757182,13.049138069152832,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850249.757182,13.049138069152832,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850249.757182,13.049138069152832,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850250.7588053,14.050761461257935,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850250.7588053,14.050761461257935,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850250.7588053,14.050761461257935,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850251.759939,15.051895141601562,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850251.759939,15.051895141601562,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850251.759939,15.051895141601562,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850252.7641492,16.056105375289917,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850252.7641492,16.056105375289917,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850252.7641492,16.056105375289917,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850253.7681615,17.060117721557617,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850253.7681615,17.060117721557617,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850253.7681615,17.060117721557617,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850254.7702172,18.06217336654663,node-0,732005521n,0.732005521,6465264Ki,6620430336.0
1788850254.7702172,18.06217336654663,node-1,477760127n,0.47776012700000003,4318652Ki,4422299648.0
1788850254.7702172,18.06217336654663,node-2,407264066n,0.40726406600000004,3804140Ki,3895439360.0
1788850255.7722173,19.064173460006714,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850255.7722173,19.064173460006714,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850255.7722173,19.064173460006714,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850256.7761762,20.068132400512695,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850256.7761762,20.068132400512695,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850256.7761762,20.068132400512695,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850257.7801788,21.072134971618652,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850257.7801788,21.072134971618652,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850257.7801788,21.072134971618652,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850258.784141,22.07609724998474,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850258.784141,22.07609724998474,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850258.784141,22.07609724998474,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850259.7884085,23.08036470413208,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850259.7884085,23.08036470413208,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850259.7884085,23.08036470413208,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850260.7921815,24.084137678146362,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850260.7921815,24.084137678146362,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850260.7921815,24.084137678146362,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850261.7962186,25.08817481994629,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850261.7962186,25.08817481994629,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850261.7962186,25.08817481994629,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850262.797459,26.089415073394775,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850262.797459,26.089415073394775,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850262.797459,26.089415073394775,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850263.7989564,27.090912580490112,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850263.7989564,27.090912580490112,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850263.7989564,27.090912580490112,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850264.8044345,28.09639072418213,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850264.8044345,28.09639072418213,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
1788850264.8044345,28.09639072418213,node-2,411018628n,0.41101862800000005,3808000Ki,3899392000.0
1788850265.808182,29.100138187408447,node-0,12212953876n,12.212953876,6686828Ki,6847311872.0
1788850265.808182,29.100138187408447,node-1,739186380n,0.73918638,4337044Ki,4441133056.0
