experiment_id,scenario,repeat,run_id,successful_requests,retried_requests,p50_ms,p95_ms,p99_ms,max_ms,failed_requests,attempts,mean_throughput_rps,peak_throughput_rps,peak_in_flight,elapsed_s
1788887506.772522,load_average,repeat_01,1788895919.086337,3310.0,0.0,9.407675985130481,296.0445128541311,19690.826712408118,185431.16667700812,0,3310,0.9215945304388057,13.9435450358869,13,3591.601176738739
1788887506.772522,load_average,repeat_01,1788899706.623894,,,,,,,0,177,2.064526220125008,15.960117818152414,9,83.3120927810669
1788887506.772522,load_peak,repeat_01,1788887702.860075,3310.0,0.0,9.493490506429225,306.5506010512755,19779.956002595078,185326.9367750036,0,3310,0.9215940167926209,14.993515434980615,13,3591.603178501129
1788887506.772522,load_peak,repeat_01,1788891490.936083,,,,,,,0,202,2.0596044180636395,15.986697775069477,9,96.13496565818788
1788887506.772522,no_migration,repeat_01,1788891816.314834,3310.0,0.0,9.96669550659135,277.2870747008708,19688.049277137263,185353.5114179831,0,3310,0.9216007960384519,12.987802754628545,11,3591.5767588615417
1788887506.772522,no_migration,repeat_01,1788895603.272476,,,,,,,0,204,2.044438344133551,14.970339888459897,10,98.3155107498169
1788887506.772522,tardis,repeat_01,1788900022.468725,3310.0,1.0,9.602079502656125,281.64634644344915,19789.97964004223,185442.3125659814,0,3311,0.9216251072444036,12.974819414607309,12,3591.482017993927
1788887506.772522,tardis,repeat_01,1788903809.540131,,,,,,,0,202,2.0479464586862113,15.99049941908065,9,97.17050909996031
