timestamp,elapsed_s,interval_s,dispatched_rps,completed_rps,failed_rps,attempt_rps,in_flight,dispatched_total,completed_total,failed_total,attempts_total
1788903810.5420613,1.0019302368164062,1.000594139099121,24.98515534231352,15.99049941908065,0.0,24.98515534231352,9,25,16,0,25
1788903811.5439785,2.003847360610962,1.0019171237945557,3.992346178145773,3.992346178145773,0.0,3.992346178145773,9,29,20,0,29
1788903812.548032,3.0079009532928467,1.0040535926818848,1.99192554518717,1.99192554518717,0.0,1.99192554518717,9,31,22,0,31
1788903813.552033,4.01190185546875,1.0040009021759033,2.9880451237626406,2.9880451237626406,0.0,2.9880451237626406,9,34,25,0,34
1788903814.5552132,5.015082120895386,1.0031802654266357,0.0,0.9968298165980336,0.0,0.0,8,34,26,0,34
1788903815.559964,6.0198328495025635,1.0047507286071777,0.9952717341008915,0.9952717341008915,0.0,0.9952717341008915,8,35,27,0,35
1788903816.5640101,7.023879051208496,1.0040462017059326,1.9919402081317417,2.9879103121976125,0.0,1.9919402081317417,7,37,30,0,37
1788903817.568001,8.027869939804077,1.003990888595581,2.988074925855661,2.988074925855661,0.0,2.988074925855661,7,40,33,0,40
1788903818.5719624,9.03183126449585,1.0039613246917725,1.9921086109706694,1.9921086109706694,0.0,1.9921086109706694,7,42,35,0,42
1788903819.5724888,10.032357692718506,1.0005264282226562,2.9984215462746207,1.9989476975164135,0.0,2.9984215462746207,8,45,37,0,45
1788903820.575993,11.03586196899414,1.0035042762756348,0.9965079607945067,2.9895238823835197,0.0,0.9965079607945067,6,46,40,0,46
1788903821.579994,12.039862871170044,1.0040009021759033,2.9880451237626406,2.9880451237626406,0.0,2.9880451237626406,6,49,43,0,49
1788903822.5839903,13.043859243392944,1.0039963722229004,1.9920390703921524,1.9920390703921524,0.0,1.9920390703921524,6,51,45,0,51
1788903823.5880125,14.047881364822388,1.0040221214294434,1.9919879824485998,2.9879819736728996,0.0,1.9919879824485998,5,53,48,0,53
1788903824.591984,15.051852941513062,1.0039715766906738,0.9960441343331998,0.9960441343331998,0.0,0.9960441343331998,5,54,49,0,54
1788903825.5951638,16.05503273010254,1.0031797885894775,0.0,0.9968302904168868,0.0,0.0,4,54,50,0,54
