timestamp,elapsed_s,interval_s,dispatched_rps,completed_rps,failed_rps,attempt_rps,in_flight,dispatched_total,completed_total,failed_total,attempts_total
1788862240.0853298,1.002866268157959,1.001274824142456,23.96944317515908,13.982175185509462,0.0,23.96944317515908,10,24,14,0,24
1788862241.0879912,2.0055277347564697,1.0026614665985107,4.986727990018706,5.984073588022448,0.0,4.986727990018706,9,29,20,0,29
1788862242.0921166,3.009653091430664,1.0041253566741943,1.9917831839485498,1.9917831839485498,0.0,1.9917831839485498,9,31,22,0,31
1788862243.0936673,4.011203765869141,1.0015506744384766,2.9953551792893176,2.9953551792893176,0.0,2.9953551792893176,9,34,25,0,34
1788862244.0960102,5.013546705245972,1.002342939376831,0.0,0.9976625371569059,0.0,0.0,8,34,26,0,34
1788862245.1000016,6.017538070678711,1.0039913654327393,0.9960245022316313,1.9920490044632626,0.0,0.9960245022316313,7,35,28,0,35
1788862246.10192,7.019456386566162,1.0019183158874512,1.996170714005259,1.996170714005259,0.0,1.996170714005259,7,37,30,0,37
1788862247.104002,8.021538496017456,1.002082109451294,2.9937666501627276,2.9937666501627276,0.0,2.9937666501627276,7,40,33,0,40
1788862248.1079378,9.025474309921265,1.0039358139038086,1.992159231996109,0.9960796159980545,0.0,1.992159231996109,8,42,34,0,42
1788862249.111986,10.02952241897583,1.0040481090545654,0.9959682120626897,0.9959682120626897,0.0,0.9959682120626897,8,43,35,0,43
1788862250.115988,11.033524513244629,1.0040020942687988,2.9880415759340218,4.980069293223369,0.0,2.9880415759340218,6,46,40,0,46
1788862251.1199872,12.037523746490479,1.0039992332458496,2.988050090736861,2.988050090736861,0.0,2.988050090736861,6,49,43,0,49
1788862252.1239882,13.041524648666382,1.0040009021759033,1.9920300825084272,1.9920300825084272,0.0,1.9920300825084272,6,51,45,0,51
1788862253.127994,14.045530557632446,1.0040059089660645,1.9920201486260378,2.9880302229390567,0.0,1.9920201486260378,5,53,48,0,53
1788862254.1321955,15.049731969833374,1.0042014122009277,0.9958161658110802,0.9958161658110802,0.0,0.9958161658110802,5,54,49,0,54
1788862255.1360142,16.053550720214844,1.0038187503814697,0.0,0.9961957769965758,0.0,0.0,4,54,50,0,54
1788862256.1370268,17.054563283920288,1.0010125637054443,0.9989884605426967,0.9989884605426967,0.0,0.9989884605426967,4,55,51,0,55
1788862257.138959,18.056495428085327,1.001932144165039,0.0,0.0,0.0,0.0,4,55,51,0,55
1788862258.1409717,19.058508157730103,1.0020127296447754,1.9959826265969915,1.9959826265969915,0.0,1.9959826265969915,4,57,53,0,57
1788862259.1439798,20.061516284942627,1.0030081272125244,0.0,0.0,0.0,0.0,4,57,53,0,57
1788862260.1479955,21.065531969070435,1.0040156841278076,0.9960003770944116,0.9960003770944116,0.0,0.9960003770944116,4,58,54,0,58
1788862261.1499834,22.067519903182983,1.0019879341125488,0.9980160099289923,0.9980160099289923,0.0,0.9980160099289923,4,59,55,0,59
1788862262.1514404,23.068976879119873,1.0014569759368896,0.9985451437536529,0.9985451437536529,0.0,0.9985451437536529,4,60,56,0,60
1788862263.156036,24.073572397232056,1.0045955181121826,2.9862765122001984,1.9908510081334656,0.0,2.9862765122001984,5,63,58,0,63
1788862264.1575248,25.075061321258545,1.0014889240264893,1.9970265791447737,2.9955398687171604,0.0,1.9970265791447737,4,65,61,0,65
1788862265.1600072,26.07754373550415,1.0024824142456055,0.9975237328751811,0.9975237328751811,0.0,0.9975237328751811,4,66,62,0,66
1788862266.1640012,27.08153772354126,1.0039939880371094,0.996021900444924,0.996021900444924,0.0,0.996021900444924,4,67,63,0,67
1788862267.1647887,28.082325220108032,1.0007874965667725,1.9984262461921758,0.9992131230960879,0.0,1.9984262461921758,5,69,64,0,69
1788862268.1661606,29.083697080612183,1.0013718605041504,3.9945200756751453,4.993150094593932,0.0,3.9945200756751453,4,73,69,0,73
1788862269.1673644,30.084900856018066,1.0012037754058838,0.9987976719270802,0.9987976719270802,0.0,0.9987976719270802,4,74,70,0,74
1788862270.168348,31.08588457107544,1.000983715057373,1.9980345033738802,1.9980345033738802,0.0,1.9980345033738802,4,76,72,0,76
1788862271.1719866,32.08952307701111,1.003638505935669,1.9927493695904446,1.9927493695904446,0.0,1.9927493695904446,4,78,74,0,78
1788862272.173381,33.09091758728027,1.001394510269165,0.9986074316816554,0.9986074316816554,0.0,0.9986074316816554,4,79,75,0,79
1788862273.1760285,34.09356498718262,1.0026473999023438,3.9894383612719624,3.9894383612719624,0.0,3.9894383612719624,4,83,79,0,83
1788862274.1778429,35.09537935256958,1.001814365386963,0.9981889205728628,0.9981889205728628,0.0,0.9981889205728628,4,84,80,0,84
1788862275.1788933,36.0964298248291,1.0010504722595215,0.9989506300744753,0.9989506300744753,0.0,0.9989506300744753,4,85,81,0,85
1788862276.1799774,37.097513914108276,1.0010840892791748,2.996751254093084,2.996751254093084,0.0,2.996751254093084,4,88,84,0,88
1788862277.1818666,38.09940314292908,1.0018892288208008,0.9981143336344435,0.9981143336344435,0.0,0.9981143336344435,4,89,85,0,89
1788862278.1844404,39.10197687149048,1.0025737285614014,3.9897315140499665,3.9897315140499665,0.0,3.9897315140499665,4,93,89,0,93
1788862279.1851883,40.10272479057312,1.0007479190826416,1.9985052797645042,1.9985052797645042,0.0,1.9985052797645042,4,95,91,0,95
1788862280.1859074,41.10344386100769,1.0007190704345703,2.9978443387685476,2.9978443387685476,0.0,2.9978443387685476,4,98,94,0,98
1788862281.1867352,42.10427165031433,1.0008277893066406,2.997518686085203,2.997518686085203,0.0,2.997518686085203,4,101,97,0,101
1788862282.1880395,43.105576038360596,1.0013043880462646,1.9973946223309582,0.9986973111654791,0.0,1.9973946223309582,5,103,98,0,103
1788862283.1898255,44.107362031936646,1.0017859935760498,0.0,0.0,0.0,0.0,5,103,98,0,103
1788862284.1920125,45.109549045562744,1.0021870136260986,0.9978177589647809,0.9978177589647809,0.0,0.9978177589647809,5,104,99,0,104
1788862285.1936934,46.11122989654541,1.001680850982666,0.9983219695364876,0.9983219695364876,0.0,0.9983219695364876,5,105,100,0,105
1788862286.1959991,47.1135356426239,1.0023057460784912,1.9953991163125375,1.9953991163125375,0.0,1.9953991163125375,5,107,102,0,107
1788862287.1972659,48.11480236053467,1.0012667179107666,0.9987348846335273,0.9987348846335273,0.0,0.9987348846335273,5,108,103,0,108
1788862288.198926,49.11646246910095,1.0016601085662842,1.9966852856531137,1.9966852856531137,0.0,1.9966852856531137,5,110,105,0,110
1788862289.1996675,50.11720395088196,1.0007414817810059,1.9985181352137291,1.9985181352137291,0.0,1.9985181352137291,5,112,107,0,112
1788862290.2003903,51.117926836013794,1.000722885131836,1.9985552741071957,1.9985552741071957,0.0,1.9985552741071957,5,114,109,0,114
1788862291.2013836,52.11892008781433,1.000993251800537,2.997023201309048,1.9980154675393655,0.0,2.997023201309048,6,117,111,0,117
1788862292.203496,53.12103247642517,1.0021123886108398,0.0,0.9978920641688024,0.0,0.0,5,117,112,0,117
1788862293.205789,54.12332558631897,1.0022931098937988,1.995424272857584,1.995424272857584,0.0,1.995424272857584,5,119,114,0,119
1788862294.20805,55.12558650970459,1.0022609233856201,4.988720884288381,4.988720884288381,0.0,4.988720884288381,5,124,119,0,124
1788862295.2089183,56.12645483016968,1.000868320465088,2.997397298583641,2.997397298583641,0.0,2.997397298583641,5,127,122,0,127
