timestamp,elapsed_s,node,cpu_usage,cpu_cores,memory_usage,memory_bytes
1788858452.073571,0.0028591156005859375,node-0,673314246n,0.673314246,6584316Ki,6742339584.0
1788858452.073571,0.0028591156005859375,node-1,636597428n,0.6365974280000001,4357640Ki,4462223360.0
1788858452.073571,0.0028591156005859375,node-2,396360759n,0.396360759,3887736Ki,3981041664.0
1788858453.0737848,1.00307297706604,node-0,673314246n,0.673314246,6584316Ki,6742339584.0
1788858453.0737848,1.00307297706604,node-1,636597428n,0.6365974280000001,4357640Ki,4462223360.0
1788858453.0737848,1.00307297706604,node-2,396360759n,0.396360759,3887736Ki,3981041664.0
1788858454.0753582,2.0046463012695312,node-0,673314246n,0.673314246,6584316Ki,6742339584.0
1788858454.0753582,2.0046463012695312,node-1,636597428n,0.6365974280000001,4357640Ki,4462223360.0
1788858454.0753582,2.0046463012695312,node-2,396360759n,0.396360759,3887736Ki,3981041664.0
1788858455.0761633,3.0054514408111572,node-0,673314246n,0.673314246,6584316Ki,6742339584.0
1788858455.0761633,3.0054514408111572,node-1,636597428n,0.6365974280000001,4357640Ki,4462223360.0
1788858455.0761633,3.0054514408111572,node-2,396360759n,0.396360759,3887736Ki,3981041664.0
1788858456.0779996,4.0072877407073975,node-0,673314246n,0.673314246,6584316Ki,6742339584.0
1788858456.0779996,4.0072877407073975,node-1,636597428n,0.6365974280000001,4357640Ki,4462223360.0
1788858456.0779996,4.0072877407073975,node-2,396360759n,0.396360759,3887736Ki,3981041664.0
1788858457.0883918,5.017679929733276,node-0,673314246n,0.673314246,6584316Ki,6742339584.0
1788858457.0883918,5.017679929733276,node-1,636597428n,0.6365974280000001,4357640Ki,4462223360.0
1788858457.0883918,5.017679929733276,node-2,396360759n,0.396360759,3887736Ki,3981041664.0
1788858458.0921903,6.0214784145355225,node-0,673314246n,0.673314246,6584316Ki,6742339584.0
1788858458.0921903,6.0214784145355225,node-1,636597428n,0.6365974280000001,4357640Ki,4462223360.0
1788858458.0921903,6.0214784145355225,node-2,396360759n,0.396360759,3887736Ki,3981041664.0
1788858459.0934389,7.022727012634277,node-0,673314246n,0.673314246,6584316Ki,6742339584.0
1788858459.0934389,7.022727012634277,node-1,636597428n,0.6365974280000001,4357640Ki,4462223360.0
1788858459.0934389,7.022727012634277,node-2,396360759n,0.396360759,3887736Ki,3981041664.0
1788858460.0948296,8.024117708206177,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858460.0948296,8.024117708206177,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858460.0948296,8.024117708206177,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858461.0959516,9.025239706039429,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858461.0959516,9.025239706039429,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858461.0959516,9.025239706039429,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858462.097165,10.026453256607056,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858462.097165,10.026453256607056,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858462.097165,10.026453256607056,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858463.098358,11.0276460647583,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858463.098358,11.0276460647583,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858463.098358,11.0276460647583,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858464.099111,12.028399229049683,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858464.099111,12.028399229049683,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858464.099111,12.028399229049683,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858465.1002102,13.02949833869934,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858465.1002102,13.02949833869934,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858465.1002102,13.02949833869934,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858466.101188,14.030476093292236,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858466.101188,14.030476093292236,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858466.101188,14.030476093292236,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858467.1043458,15.033633947372437,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858467.1043458,15.033633947372437,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858467.1043458,15.033633947372437,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858468.1081743,16.03746247291565,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858468.1081743,16.03746247291565,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858468.1081743,16.03746247291565,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858469.1121318,17.041419982910156,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858469.1121318,17.041419982910156,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858469.1121318,17.041419982910156,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858470.1161773,18.04546546936035,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858470.1161773,18.04546546936035,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
1788858470.1161773,18.04546546936035,node-2,386840668n,0.386840668,3886096Ki,3979362304.0
1788858471.1201882,19.049476385116577,node-0,704491725n,0.704491725,6583124Ki,6741118976.0
1788858471.1201882,19.049476385116577,node-1,475436762n,0.475436762,4368936Ki,4473790464.0
