app_id,pod,node,send_time,receive_time,duration_ms,latency_ms,overhead_ms,total_latency_ms,worker_latency_ms,network_send_ms,network_receive_ms,status,retries
68d84244f6a3-ca8b2d1318a1,,,1788814523.6025667,1788814523.8127031,78.0,210.1384559937287,132.1384559937287,210.1384559937287,167.49072074890137,41.04018211364746,1.6055107116699219,200,0
7b2c43a2bc30-68bbfd828223,,,1788814523.6025505,1788814523.8658352,138.0,263.2853589966544,125.2853589966544,263.2853589966544,221.5445041656494,40.62175750732422,1.1184215545654297,200,0
85479ef37b5d-49535532e285,,,1788814523.6026015,1788814523.8893268,125.0,286.7260279963375,161.7260279963375,286.7260279963375,243.89052391052246,41.63503646850586,1.1997222900390625,200,0
f7bfe5bc8d2a-34f4775366e5,,,1788814523.6025858,1788814523.8934896,109.0,290.9044820044073,181.90448200440733,290.9044820044073,248.23904037475586,41.55755043029785,1.1072158813476562,200,0
a594f92f8407-155e47f8e7f7,,,1788814523.8956904,1788814523.9993308,1.0,103.64071100048022,102.64071100048022,103.64071100048022,87.92233467102051,14.662742614746094,1.0552406311035156,200,0
7b2c43a2bc30-e3cdb48830f6,,,1788814523.602594,1788814524.0167842,144.0,414.1909059981117,270.1909059981117,414.1909059981117,370.9099292755127,41.76902770996094,1.5113353729248047,200,0
a594f92f8407-155e47f8e7f7,,,1788814523.9519613,1788814524.1177087,1.0,165.7472009974299,164.7472009974299,165.7472009974299,123.39448928833008,40.735483169555664,1.617431640625,200,0
a594f92f8407-155e47f8e7f7,,,1788814524.023015,1788814524.1178677,1.0,94.85248399869306,93.85248399869306,94.85248399869306,92.83065795898438,0.9920597076416016,1.02996826171875,200,0
85479ef37b5d-514a9bcff07d,,,1788814523.602662,1788814524.1775825,438.0,574.9210709982435,136.92107099824352,574.9210709982435,521.7821598052979,52.0777702331543,1.06048583984375,200,0
18ed3ca44bd1-97d6075b5c2b,,,1788814524.1719744,1788814524.3113685,19.0,139.39396900241263,120.39396900241263,139.39396900241263,109.36999320983887,28.674602508544922,1.3494491577148438,200,0
