timestamp,node,cpu_pct,pods,
1780893900.7809367,node-2,1.6,"{worker-a25e2d58c503c1a3-6b7dcf657c-rjlld"": 0.2","[' ""worker-c79aae5f316a650e-68d7565ddb-7jqp6"": 0.2', ' ""calico-node-qwfqp"": 44.4}""']"
1780893901.086647,node-1,1.1,"{worker-7d37cefc5c5fd0c8-6b79db6dc-nctq6"": 0.22}""",
1780893901.6114542,node-0,32.4,"{worker-f7bfe5bc8d2a37a5-867f9c5dc4-gjpxf"": 0.12","[' ""worker-fcc7dff74ceb0deb-5c96f645b-wkgwf"": 0.17', ' ""worker-45adb7409f430f55-5454898758-dq7lf"": 0.11', ' ""worker-c2ea3952c7a77d53-bb4557796-s442k"": 0.16', ' ""kube-controller-manager-node-0"": 1.4', ' ""node-metrics-collector-nt6lw"": 17.64}""']"
1780893901.888885,node-2,1.9,"{worker-846a33ce84d2b4bf-954df86fc-fc8kp"": 0.21","[' ""worker-dfcd50e431bff00c-67747d878b-rnxfn"": 0.21', ' ""node-metrics-collector-gsrn8"": 16.74', ' ""nginx-proxy-node-2"": 0.23}""']"
1780893902.2055054,node-1,2.3,"{kube-proxy-5mfnl"": 25.85","[' ""worker-93c57176225d0e98-5996db775f-mpvn6"": 0.13', ' ""worker-341a2b2b3affc84b-f47989649-dndls"": 0.14', ' ""kube-controller-manager-node-1"": 9.81}""']"
1780893902.7493284,node-0,31.1,"{worker-37a025445321ed43-669f9b9d4b-5n7gn"": 0.21","[' ""worker-8ef86af9762af347-5d684cffd6-xmm6d"": 0.18', ' ""worker-efa202d17ba66651-65c54d6d76-f4kjr"": 0.19', ' ""worker-1661c8faccd5c7ce-659c56686-g4pnc"": 0.18}""']"
1780893902.9998887,node-2,1.7,"{speaker-hbcl2"": 21.55","[' ""worker-34bebca9cd2c3d5c-6dd474884d-854z2"": 0.26', ' ""worker-6e42a4e8ea1df408-79c6fcc7d-4kq55"": 0.18', ' ""worker-1de6db5cc9a0296e-587f7cccc5-78kjw"": 0.29}""']"
1780893903.3156211,node-1,1.4,"{worker-38c3814fedc3e476-5bf68c8b78-d7n29"": 0.29","[' ""worker-f0fa62feeb880620-6f5ccf85d4-9dhgc"": 0.24', ' ""worker-85effaac4d59e8d2-779d7b8d97-hcwvs"": 0.18', ' ""worker-e92487a7ec042235-86595c994d-wtxh7"": 0.21', ' ""worker-6139f1f15c382fa8-68cfdb745d-fw9kz"": 0.22}""']"
1780893903.8825397,node-0,30.9,"{worker-1c4353c2703fb166-d4f59b798-twt4w"": 0.13}""",
1780893904.114534,node-2,1.7,"{worker-2709aa426c73ec15-6c886bcf5c-pgcz9"": 0.13","[' ""worker-7aa2508882a841c9-7945474ff8-d2n57"": 0.14', ' ""worker-458c67821d1d6a60-6fc949cdd8-jrmx5"": 0.19', ' ""worker-bbc455780b7161c4-6b5dd776c4-w9q5z"": 0.13', ' ""worker-4dd59aea96ab30b4-858f47b88b-tcs22"": 0.18}""']"
1780893904.438081,node-1,1.3,"{worker-c6899d1b80112b58-6658557c5d-l9p4x"": 0.22","[' ""worker-530c944fe7e078ff-66df7d9b9c-q6xpp"": 0.12}""']"
1780893905.0013125,node-0,31.8,"{worker-a9644719e5d173a2-74cc9cf98b-4n7qh"": 0.14","[' ""worker-a69fc53dccda5042-7d4bfdd6c6-kxxml"": 0.1', ' ""worker-cd1309cf6db9f944-7db89d747d-2j5qj"": 0.18', ' ""worker-96149d3ed4f00afb-7764469b77-cplcq"": 0.18', ' ""metrics-server-574d47cd58-k5qp5"": 4.37}""']"
1780893905.227262,node-2,1.2,"{worker-3e325e5d1375e6a6-8487599786-lnhpt"": 0.16}""",
1780893905.553804,node-1,2.1,"{worker-4b22cc3e1988174e-7756bbf56d-ct9z7"": 0.24","[' ""worker-a6bbb3b6d85b46b1-66c4fcf54f-tb57q"": 0.19', ' ""worker-1573b95c039e51cc-bcd7cd759-zl4g2"": 0.19}""']"
1780893906.1303961,node-0,31.3,"{worker-73e9cf25a1a3b312-5c79df49b9-9x59m"": 0.23","[' ""worker-db6be4a997f386b3-6f7bd4fcfd-m7lzx"": 0.19', ' ""worker-a9fd6223e00378ed-77d4987b96-zmdkh"": 0.12', ' ""worker-51dbc1cbb708f14d-59f44787cd-n9cdl"": 0.17}""']"
1780893906.3439429,node-2,1.4,"{worker-d929e795459178fd-7bb6489664-5ldrj"": 0.19","[' ""worker-abee572c88a5173c-6c446c4654-2qtb9"": 0.12', ' ""kubernetes-metrics-scraper-55bc8b9b54-wl5w8"": 0.05', ' ""kubernetes-dashboard-798b84547b-z6qg6"": 0.39}""']"
1780893906.660411,node-1,1.4,"{worker-41b8611922a7e03f-86b98fb547-tllrg"": 0.22","[' ""dns-autoscaler-6d5984c657-bp2dz"": 0.45}""']"
1780893907.24396,node-0,32.2,"{speaker-4dk67"": 22.02","[' ""worker-b1034a4b389601e0-6cf5956dcd-m8dzx"": 0.2', ' ""kube-proxy-xhdb4"": 20.27', ' ""worker-a4a3c0390fad6c1a-6f5fd46dc9-qxxvb"": 0.13}""']"
1780893907.45665,node-2,1.2,"{worker-18ed3ca44bd1f7d4-54b87969ff-j27xv"": 0.22","[' ""worker-5466ca598a6b68be-84cc7d4789-cc4r2"": 0.14', ' ""worker-a83894b2184e57e7-77d48698c9-gp694"": 0.12', ' ""worker-06da275043bac552-794f85d7f6-f52zx"": 0.26', ' ""worker-4fd9ef036fda3832-5b98bfc558-8nqz5"": 0.26', ' ""worker-97b9300c3b009d6e-7d6fcf4874-nf2jv"": 0.12}""']"
1780893907.768506,node-1,1.3,"{worker-b5450811f2226912-7997468867-ds4hc"": 0.27}""",
1780893908.36759,node-0,31.5,"{worker-57d15fc6e7154e6c-77785f9d4b-7l7h5"": 0.25","[' ""worker-7fa05b607ae861b8-55cdc95c6b-5d5sn"": 16718.67', ' ""worker-03e48744252ef722-5799ccb989-shgrq"": 0.11', ' ""calico-node-wj9s8"": 25.39}""']"
1780893908.5710363,node-2,1.2,"{worker-8a9817064c66ff2f-75c87f75f-rllcc"": 0.13","[' ""worker-5fb02cfeb979fec1-b7964b5b5-6cp6f"": 0.1}""']"
1780893908.8731031,node-1,1.5,"{worker-a0ed6d33dc4622e0-545b7475ff-wrrj7"": 0.14","[' ""worker-975dcb62013d897e-bf4bb4866-d9w22"": 0.19', ' ""worker-8fccbc5264ff823b-6c775df4fb-smkfq"": 0.18', ' ""worker-80ba614b065a6836-65dfb8499b-4dxsx"": 0.16', ' ""worker-fe016d40663e76e9-556f49db4b-654pf"": 0.13', ' ""worker-8d5a5cbc5dcaf950-795dbc5877-8ffcq"": 0.16', ' ""worker-cebc121403bf0d9d-66f8684bfb-hdshl"": 0.26}""']"
1780893909.4823506,node-0,31.1,"{worker-0aab83a24e916a30-6dd95c7584-v8gmd"": 0.11","[' ""worker-f274d71de386ccc7-557cff9876-clls2"": 0.17', ' ""worker-93b7777259b0d610-5c897f5846-qqt7r"": 0.24}""']"
1780893909.6838083,node-2,1.2,"{worker-67b406bcce86bae0-5c685b4bc4-q2w7p"": 0.14","[' ""worker-ca4fde7aa358b20b-59d59c8db6-vz6hq"": 0.11}""']"
1780893909.979924,node-1,1.3,"{worker-c8c43e1a911f29e5-56ccf5c49-qgnd6"": 0.21","[' ""worker-71fab9125e9dc96c-6f5bd7bbd6-w8p4s"": 0.17', ' ""worker-046b5f12d0ed300f-cbbd44969-gsfhj"": 0.24', ' ""worker-64f056310269572d-cbb9b79c9-fhck9"": 0.18', ' ""worker-4f931629ab2497de-c75996879-csphd"": 0.25', ' ""calico-node-vhgtx"": 45.27', ' ""node-metrics-collector-l78rp"": 12.94}""']"
1780893910.6228158,node-0,32.1,"{worker-e6c7bb410627e9eb-64d9bd9f5c-47l5v"": 0.1","[' ""worker-85479ef37b5dc75d-576f4bd87-qscz2"": 1159.93', ' ""worker-3029b453646555d8-ff967d94d-b8szx"": 0.23', ' ""worker-c864b7cf40f389cb-98f545bf-cz2vf"": 0.2', ' ""worker-7b2c43a2bc30f6bb-75855b864c-76f9g"": 0.12}""']"
1780893910.7987041,node-2,1.4,"{worker-a594f92f84072b4c-56b47dfdfd-mpqwv"": 0.2","[' ""worker-c79aae5f316a650e-68d7565ddb-7jqp6"": 0.14', ' ""worker-734272c01926d196-dfd9f9f44-lvdns"": 0.17', ' ""calico-node-qwfqp"": 22.98}""']"
1780893911.0896716,node-1,1.0,"{speaker-bfj68"": 21.17","[' ""worker-d73164944f1fe92f-d5f66744-rbb7r"": 0.18', ' ""worker-7958f89676bf3653-6b5bcd47bf-t79vm"": 0.27}""']"
1780893911.7325878,node-0,31.3,"{worker-60bb8c2ce1c44989-585f5f8f8d-ctdks"": 0.12","[' ""worker-d399b29c39aafde6-5b9cd56bc-wnjzv"": 0.18', ' ""worker-bc11bd0a836eb393-6755f74c46-5rsfx"": 0.18}""']"
1780893911.912068,node-2,1.5,"{worker-d27353c8ad7c924a-588dcf95d8-bc7tl"": 0.2","[' ""worker-bc7554e7f013bbc9-5df44489b4-rt8pm"": 0.24', ' ""controller-666f99f6ff-gqnn8"": 1.22', ' ""worker-fc4cdb6f79037e08-6b8669f4f9-4v574"": 0.2', ' ""worker-165156b067e9299a-cb9889bb-8z8ld"": 0.27', ' ""worker-938e7f49544b3293-8698f95b77-25lgc"": 0.23', ' ""worker-7e425fa87bc12971-fcfd4f7b-9swps"": 0.25}""']"
1780893912.2000744,node-1,1.5,"{worker-f8a0e46efc7202b8-64b7f96d84-526k6"": 0.21","[' ""worker-a55aa23d7c2a7c80-6d76687844-w2twj"": 0.18', ' ""worker-68d84244f6a3c212-6f4ffb97f9-8g92d"": 0.18', ' ""kube-scheduler-node-1"": 2.88}""']"
1780893912.8616848,node-0,31.8,"{worker-8ef86af9762af347-5d684cffd6-xmm6d"": 0.18","[' ""orchestrator-d57c497c-69z49"": 0.37', ' ""worker-b81ed828cb5e7192-7bfd7c5685-f4mhr"": 0.22', ' ""kube-scheduler-node-0"": 3.57', ' ""kube-controller-manager-node-0"": 0.88', ' ""kube-apiserver-node-0"": 34.24}""']"
1780893913.0194652,node-2,1.9,"{worker-846a33ce84d2b4bf-954df86fc-fc8kp"": 0.14","[' ""kube-proxy-vps9q"": 11.3}""']"
1780893913.3082142,node-1,1.0,"{worker-bc378b6d0bed3329-6bbcc49f56-dckdc"": 0.2","[' ""worker-1c5682a8e57d04d0-6d8c5ff796-wq7tr"": 0.21}""']"
